,0,1,2,3,4,5,6,7,8,9
274,37315,38008,38008,37315,38008,45090,4812,21260,61344,38008
275,38008,21260,21260,38008,21260,38008,17819,25145,45090,21260
276,21260,25145,25145,21260,25145,21260,21260,27733,38008,25145
277,25145,7506,7506,25145,7506,25145,25145,17819,21260,7506
278,7506,53055,53055,7506,53055,7506,38008,209368,25145,53055
279,53055,8346,8346,53055,8346,53055,45090,45758,7506,8346
280,8346,209368,209368,8346,209368,8346,209368,53055,53055,209368
281,209368,23661,23661,209368,23661,23661,45609,8346,8346,23661
282,23661,211960,211960,23661,211960,211960,8346,211960,209368,211960
283,211960,35819,35819,211960,35819,35819,23661,58765,23661,35819
284,35819,45609,45609,35819,45609,62059,53055,23969,211960,45609
285,45609,198524,31337,45609,198524,35518,211960,7506,35819,198524
286,198524,35518,198524,198524,35518,3842,58765,47887,35518,35518
287,35518,47887,23969,35518,47887,45609,7506,3842,3842,47887
288,47887,3842,35518,47887,3842,27733,198859,37315,45609,3842
289,3842,17819,17819,3842,201106,44234,23969,44234,198524,17819
290,17819,201106,47887,17819,58765,209368,47887,45609,17819,201106
291,62059,58765,3842,62059,267797,201106,3842,198524,58765,58765
292,201106,267797,201106,201106,198859,58765,198524,201106,201106,267797
293,58765,198859,58765,58765,17819,47887,201106,198859,267797,198859
294,267797,37136,267797,267797,37136,198859,132796,132796,47887,62059
295,198859,47381,132796,198859,47381,37136,37136,47381,198859,37136
296,37136,132796,37136,37136,132796,47381,47381,37136,37136,47381
297,47381,17310,47381,47381,17310,132796,197695,197695,47381,132796
298,132796,197695,17310,132796,197695,197695,4049,4049,132796,17310
299,17310,4049,197695,17310,4049,17310,202539,17310,17310,197695
300,197695,13121,4049,197695,13121,202539,198288,202539,197695,4049
301,4049,15924,202539,4049,15924,205544,17310,205544,4049,13121
302,13121,62059,198859,13121,45838,13121,205544,13121,13121,15924
303,15924,45838,13121,15924,136393,4049,13121,15924,15924,45838
304,45838,136393,15924,45838,263649,15924,15924,17804,136393,136393
305,136393,263649,197732,136393,62059,197732,17804,136393,263649,263649
306,263649,202539,136393,263649,202539,136393,136393,263649,45838,202539
307,202539,205544,263649,202539,205544,263649,263649,197732,205544,205544
308,205544,27733,205544,205544,46303,198524,13807,198288,46303,27733
309,27733,17804,45838,27733,13807,46303,48155,13807,13807,17804
310,17804,46303,17804,17804,17439,13807,17439,267797,17439,46303
311,46303,13807,13807,46303,201924,201924,201924,17439,201924,13807
