,0,1,2,3,4,5,6,7,8,9
119,34871,1003243,50330,6394,1003243,1003243,6394,1003243,1003243,22158
120,26340,6394,6394,1003243,32463,6394,22158,22158,6394,32463
121,51539,22158,1003243,32463,55686,22158,32463,32463,22158,55686
122,15176,32463,32463,55686,50330,32463,55686,55686,32463,6394
123,16883,55686,55686,34871,34871,55686,34871,34871,55686,34871
124,6472,18873,34871,26340,26340,18873,51539,6394,18873,51539
125,32484,34871,26340,51539,51539,34871,26340,51539,34871,26340
126,1003226,51539,13907,13907,13907,51539,13907,26340,51539,15176
127,1002616,26340,51539,15176,15176,26340,33940,15176,26340,13907
128,1003253,15176,15176,29016,29016,15176,15176,32484,15176,32484
129,54676,13907,29016,2039,2039,13907,32484,1003226,13907,1003226
130,1003273,32484,2039,32484,32484,32484,1003226,1002616,32484,1002616
131,6474,1003226,32484,1003226,1003226,1003226,1002616,1003253,1003226,1003253
132,1001193,1002616,6472,6472,6472,1002616,1003253,13378,1002616,13378
133,32597,1003253,1003226,1002616,1002616,1003253,1003273,1003273,1003253,1003273
134,2039,13378,1002616,1003253,1003253,13378,52777,52777,13378,52777
135,1002263,1003273,1003253,1003273,1003273,1003273,6472,6472,1003273,6472
136,52777,52777,1003273,52777,52777,52777,1001193,1001193,52777,1001193
137,33586,6472,52777,1001193,1001193,6472,32597,32597,6472,32597
138,1003221,1001193,1001193,32597,32597,1001193,1002263,1002263,1001193,1002263
139,1003261,32597,32597,1002263,6474,32597,1003221,1003221,32597,1003221
140,34085,1002263,1002263,6474,1002263,1002263,1003261,1003261,1002263,1003261
141,20264,1003221,6474,1003221,1003221,1003221,53718,53718,1003221,53718
142,26133,1003261,1003221,1003261,1003261,1003261,55454,20264,1003261,6474
143,29016,53718,1003261,55454,20264,53718,6474,55454,53718,55454
144,1002635,20264,20264,1002635,26133,20264,1002635,1002635,20264,1002635
145,1002946,55454,53718,26133,34085,55454,1002946,1002946,55454,1002946
146,1003174,1002635,55454,1002946,53718,1002635,16883,16883,1002635,16883
147,25993,1002946,1002635,16883,55454,1002946,13061,6474,1002946,13061
148,13685,6474,1002946,13061,1002635,6474,20264,13061,16883,20264
149,50366,16883,16883,13685,1002946,16883,25993,25993,13061,25993
150,1001082,13061,26133,25993,50592,13061,1003174,1003174,6474,1003174
151,50592,25993,13061,1003174,16883,25993,50366,50366,25993,50366
152,51745,1003174,25993,50366,1003174,1003174,50592,50592,1003174,50592
153,31800,50366,1003174,1001082,25993,50366,2039,2039,50366,1001082
154,1001185,50592,50366,1000053,50366,50592,1001082,1001082,50592,13685
155,30025,1001082,13685,34085,13685,1001082,13685,1000053,1001082,1000053
156,1003274,13685,1001082,50592,1001082,13685,1000053,26133,13685,26133
157,1002144,1000053,50592,1001185,1000053,1000053,31800,31800,1000053,31800
158,35755,26133,1000053,54676,31800,26133,1001185,1001185,26133,1001185
159,53718,31800,31800,30025,1001185,31800,30025,13685,31800,30025
160,1003233,1001185,1001185,1003274,30025,1001185,1003274,30025,1001185,1003274
161,11357,30025,30025,31800,1003274,30025,34318,1003274,30025,34318
162,20472,1003274,1003274,34318,1002144,1003274,30940,34318,1003274,30940
163,55454,34318,34318,1002144,35755,34318,1002144,30940,34318,1002144
164,1003250,30940,1002144,20264,13061,30940,51544,1002144,30940,51544
165,6467,1002144,51544,1003233,1003233,1002144,1003233,51544,1002144,1003233
166,1003255,51544,1003233,22890,51544,51544,11357,1003233,51544,365
167,1003266,1003233,365,53718,11357,1003233,29016,11357,1003233,29016
168,51544,11357,22890,1003250,22890,11357,1003250,29016,11357,1003250
169,1003270,29016,6467,365,1003250,29016,22890,1003250,29016,11357
170,22890,1003250,1003250,6467,6467,1003250,6467,22890,1003250,6467
171,51756,22890,1003255,1003255,34318,22890,1003255,6467,22890,1003255
172,1003256,6467,11357,1003266,1003255,6467,1003266,1003255,6467,1003266
173,1003267,1003255,1003266,51544,1003266,1003255,365,1003266,1003255,20472
174,55108,1003266,1003270,11357,365,1003266,1003270,365,1003266,1003270
175,55150,365,52802,1003270,1003270,365,52802,1003270,365,52802
176,55363,1003270,1003256,1003256,52802,1003270,1003256,52802,1003270,22890
177,55381,52802,1003267,1003267,51756,52802,1003267,1003256,52802,1003256
178,6908,1003256,55108,55150,1003256,1003256,55108,1003267,1003256,1003267
179,51022,1003267,55150,55363,1003267,1003267,26133,55108,1003267,55108
180,13907,55108,55363,55381,55108,55108,55150,55150,55108,55150
181,1000978,55150,55381,6908,55150,55150,55363,55363,55150,55363
182,52802,55363,6908,52802,55363,55363,55381,55381,55363,55381
183,365,55381,51022,51022,55381,55381,6908,6908,55381,6908
