,0,1,2,3,4,5,6,7,8,9
270,43557,210329,44684,207151,133159,34622,201106,53488,56876,25581
271,8285,15693,202228,29247,6789,201822,199284,60213,202391,199071
272,1797,14754,198736,35559,133481,328114,198736,398447,3663,41495
273,36817,45766,64230,197164,13101,8427,9161,26827,22438,42003
274,208261,56647,57695,25054,2500,5392,59752,16004,6661,2914
275,13306,41341,20853,5377,29396,45194,203641,196819,12843,18881
276,3226,6667,43097,201557,44923,208627,50222,12555,51570,42313
277,47834,51773,20794,43341,48715,33363,36926,24390,200155,59494
278,3326,43507,206420,43413,25192,51468,28851,39790,199853,201091
279,7420,199524,2119,44217,35558,202605,20676,20676,60288,12859
280,205028,49586,16333,399924,60471,29278,61211,63199,8821,208854
281,33980,34743,12996,6805,20783,34056,8542,40961,16247,61189
282,37577,18403,49638,197529,44651,38195,30036,60924,4608,63311
283,45355,12177,13728,52455,13032,35067,45194,8346,63479,139331
284,18106,378,3262,197227,35819,43950,3274,50620,15133,4922
285,8445,205112,197738,34790,197422,53755,6661,212567,43341,263777
286,3327,35598,31200,209456,13194,49813,48293,48642,41798,49588
287,42000,5786,217,48359,24586,197732,27839,131995,206177,211101
288,1901,28851,202618,35046,16019,48747,39392,43542,20764,204064
289,25429,56622,34936,9340,37074,15962,58057,2119,199256,34936
290,49404,25061,31736,197448,48155,21466,21079,210118,44735,8991
291,49601,48328,9211,9125,197686,60042,51057,41360,208183,49745
292,54613,12083,60924,37054,49638,51718,55569,32329,4721,15826
293,6905,6510,28073,134341,50030,29484,4134,27272,9735,45194
294,11492,701,2486,34569,56166,51018,42431,41090,39020,199758
295,44395,12611,62336,5378,5377,11525,50999,12605,29413,56040
296,62282,34123,21412,49779,201588,34602,51225,35754,56649,57214
297,197046,17552,16796,51184,31148,37336,4538,4771,34093,12555
298,16347,43541,28725,31246,204332,202422,34911,16019,3320,199101
299,2514,12322,199524,397168,10838,29134,44303,31042,5692,20676
300,49902,47889,48437,5397,24651,208069,43260,138195,17055,51896
301,207934,33984,35816,61343,28773,12990,25521,51929,203993,61109
302,36937,52336,15826,17378,10886,2128,18822,17934,40497,17072
303,140726,54869,139002,14522,35277,5432,11994,45090,24164,9299
304,41354,60798,43957,59795,28545,205555,201155,35661,64478,21309
305,62371,201213,42729,20712,31493,8376,1136,197317,205614,7122
306,51892,51570,12552,50166,197078,6667,48276,44050,45025,51862
307,202605,11815,47420,199853,8866,56040,39542,271354,202618,201211
308,33915,56427,206548,202618,35046,56622,60810,21430,51468,206177
309,135150,24586,20473,7470,397168,42908,48715,199524,31798,50266
310,15836,1880,35913,5408,327831,21928,20783,41771,49981,48390
311,5479,56912,44158,50633,208422,203474,197650,31069,25184,39878
312,51718,11488,36444,15954,64116,327750,34587,35393,28118,39093
313,135760,134868,15142,17210,12931,41009,51630,207464,33182,21565
314,201333,12392,196745,199103,34643,205775,35378,20900,26615,196745
315,3292,23242,48683,50287,2613,6510,62105,208139,12303,22458
316,42317,56649,29125,24955,200953,43321,51669,49813,25513,12414
317,208712,3597,31798,51468,3209,1916,64112,52285,13036,8515
318,28685,200635,39790,50825,42306,29084,35613,25424,8767,198161
319,51773,51184,8767,23523,35518,35046,8402,20904,135887,719
320,53488,27845,4589,31543,38074,34553,196742,207790,9304,33796
321,12570,197572,40975,44691,197765,31143,29329,41164,15456,51417
322,37513,27901,14102,10094,132003,203457,46609,37199,131995,46609
323,5516,327794,679,59128,5539,49588,38505,17072,51630,52361
324,42612,56990,41695,62023,104,204279,31148,31493,12496,16218
325,48200,20485,198385,201971,43957,28768,10745,13246,44285,4538
326,31370,49377,12772,44417,42148,42676,39007,44053,201825,44973
327,25192,10838,2510,42652,2119,1221,6535,327707,12767,21453
328,35574,25424,35592,12767,48661,6848,15614,197019,57269,204332
329,27843,20473,34187,59504,2514,198657,12322,51515,14618,3320
330,34154,37989,200460,41652,198260,31727,201430,29614,211398,206594
331,202228,33980,3267,8226,45102,52029,210140,49824,35368,25534
332,4766,14593,27901,8982,62416,39326,19108,6407,43442,327750
333,139002,17072,135328,29962,25220,34814,55785,5416,33097,45355
334,41695,29550,50620,12824,20776,39122,6799,12779,25376,200043
335,41327,197738,41710,50710,205775,26457,21309,57214,21476,4049
336,50448,49371,25515,44507,13189,33837,29124,29226,64429,24961
337,25424,9506,4049,8402,35244,10838,199256,34749,196687,42668
338,202422,25512,16019,200635,28905,58224,198977,25512,1955,44712
339,17552,8767,29314,271354,14618,201091,51468,15943,35558,202422
340,395354,8821,209523,26292,15401,327849,26292,9123,134521,9123
341,39704,20773,49036,56402,201011,59970,20634,51234,203478,2593
342,395685,393249,45267,15806,25472,37126,45942,52362,142616,37474
343,27660,299,395965,23483,16316,12480,17639,36549,31922,132796
344,31712,12430,212882,35067,393552,25180,200462,48146,15169,31122
345,25229,15366,43437,3491,5505,31404,25596,50469,196819,33588
346,61111,201499,51604,42289,42919,33991,8395,60415,35239,20694
347,35046,199283,64116,60294,33915,138398,1930,9340,57069,43826
348,8767,29504,57069,48661,28725,203329,43542,43507,34936,15614
349,4837,50266,42652,5692,271354,43708,8708,12859,48112,8708
350,398065,50156,34897,51943,27845,60471,55805,2485,21859,62024
351,8470,51426,42695,60833,49469,34019,39375,211613,31725,42682
352,15806,267,24851,398960,63311,132199,133661,9824,16591,13925
353,9161,200386,327794,27828,198570,52212,8376,45797,10381,27828
354,35426,29605,12586,56550,23481,30781,15815,15435,47794,209097
355,45009,39702,198127,3265,7922,263157,5603,200801,6821,9340
356,43826,16117,48511,42919,57843,39775,196638,200953,8587,21413
357,12426,135150,17551,1955,58224,25159,27800,3450,43507,60986
358,29314,44489,199803,201091,15962,1901,57728,35592,39310,29321
359,35558,43942,199853,14618,135887,28851,3209,8881,2552,8866
360,137909,42730,57342,202536,58317,48072,1120,13026,9119,49163
361,50030,58280,34347,40994,43749,205679,49788,49601,60016,34878
362,39886,39384,395152,1930,52336,13925,1909,10961,23881,11260
363,17518,17488,19009,35819,34288,47678,36549,133982,32899,267797
364,200043,4739,51263,8339,15344,212882,56639,200409,25019,202583
365,51395,12931,8391,39180,5396,64230,49367,21476,41341,52
366,5468,41843,31257,59702,44769,24921,50448,35807,50512,13306
367,198161,22458,54390,34953,8632,18199,44217,4837,15614,49377
368,8402,48661,197318,52130,43507,3292,48661,197046,31042,28972
369,9340,31042,35574,17506,48112,42189,15788,20845,9340,24586
370,210036,12735,29802,43284,42968,208585,60011,12423,209137,49642
371,204994,60042,12990,197119,43380,49788,13055,58340,5518,12406
372,4128,36874,63774,16881,39326,4657,60036,47787,24173,37199
373,27879,4697,31922,34705,15815,62365,53166,14813,42455,42120
374,29462,39020,6830,42093,27796,36236,198249,8362,60798,47217
375,5432,197317,34568,4713,203641,33182,20766,31287,34568,134220
376,51819,8985,48149,41843,12993,200953,35125,8416,13189,12897
377,31349,64095,44776,14907,29314,11232,17523,3,16019,34123
378,2119,206548,204332,200155,34093,35244,15962,199101,35574,197029
379,36909,57269,62173,199256,25543,197318,20880,8402,44217,34187
380,34705,50877,50277,11317,17072,132203,201220,44381,42298,201852
381,50247,43232,47992,49478,59908,49225,61343,201709,208041,38949
382,131627,4434,32100,5786,10242,24642,24642,11525,50195,5769
383,17804,53006,56728,11830,51873,12731,396515,263209,26347,20255
384,200409,51263,31712,8763,399748,2856,25054,29396,37680,36924
385,202077,8400,44974,44788,23855,131269,41695,201701,49100,3597
386,201825,20910,13118,50543,49779,56791,57503,48166,205246,15844
387,47232,327875,25543,12859,8473,10013,681,18403,25192,25406
388,51515,31349,35046,25512,31349,42610,202872,56427,25291,42908
389,35518,719,58057,135887,11815,200155,43754,61157,31424,20904
390,37457,58475,39555,197669,207841,52063,399105,25447,44185,2698
391,29512,200590,47251,3267,8905,8937,33837,199837,49640,8937
392,52314,328411,12703,212934,50446,199993,1246,132003,30997,24560
393,25668,13781,14638,4812,42093,58299,139331,37420,17623,11814
394,55002,2200,8265,42337,263824,4922,20853,205645,16004,31708
395,42729,3274,39257,8816,328453,267685,4739,48217,15743,4773
396,200675,8674,35754,57128,8194,15930,35239,49472,8334,201860
397,50163,37002,27831,3320,203329,62538,60983,22458,42306,41733
398,8632,60810,43708,44002,199298,42473,31349,47834,34779,43507
399,37336,20845,14907,36909,44030,43413,8632,24586,196621,199524
400,207156,12975,49272,41046,55699,14773,48756,47889,26827,197448
401,35348,202032,39927,34559,202329,51813,35753,49469,15598,39673
402,198985,58473,7303,55392,5483,11404,40328,132199,4764,21699
403,40029,264640,28545,45528,8391,34372,53907,9443,26046,17378
404,41589,8426,29119,12963,28885,16276,50810,34971,41354,201806
405,8412,6724,12897,24691,51155,64444,203231,559,35378,16796
406,51032,12768,25513,31200,8416,211101,12773,13178,51836,56550
407,35592,131995,57929,39257,16302,7782,19653,45345,42908,52000
408,56622,48417,29504,28972,34393,44244,43708,198161,58057,21430
409,7122,34936,48715,2552,37002,57069,62275,8473,4837,20764
410,15751,53667,38074,48918,15703,12735,53055,34958,3130,12488
411,49377,31069,45005,208751,197667,47242,35382,35065,43888,50304
412,2527,32437,12876,63770,61506,1797,33080,1111,11039,577
413,23031,11814,17465,57084,42313,44134,64238,209620,200386,45725
414,12430,198722,39020,12618,26457,6908,12312,1850,6677,41354
415,196610,199412,44395,7922,2486,197269,3265,34984,31272,11426
416,35401,206066,25406,42387,35000,15673,29114,8359,57128,44066
417,57728,27,24398,56639,44303,19653,56055,212934,47834,49828
418,62173,196687,52130,34911,44489,61157,29321,49931,12859,52130
419,10881,44303,29084,681,8522,25248,15802,44244,20794,39608
420,24016,21390,200031,35567,1967,56910,21260,328039,31863,34410
421,42622,40961,205100,60786,198709,61349,42541,50418,34087,206314
422,11232,2495,37090,24768,15954,266858,25472,209792,9605,17054
423,9600,263824,27790,20135,198385,198249,263209,37123,55990,55785
424,199389,11492,5650,16342,13969,12008,15366,50710,2856,39534
425,198570,680,29580,51263,47794,45838,197422,8893,29014,18420
426,34123,51604,24955,20910,44417,41034,34574,49505,59494,205112
427,198977,17506,199283,719,203520,9340,38796,52,8251,51604
428,20880,15962,43542,30764,29134,20764,199298,29134,203329,60810
429,17506,13045,20904,8048,54412,198668,8866,12793,37002,16302
430,138195,42557,34554,16188,327935,20875,60610,41953,31394,208069
