,0,1,2,3,4,5,6,7,8,9
192,15102,6701,26380,10462,13400,10644,21517,21099,26736,13821
193,33871,26328,33253,31890,50534,27310,52310,31837,34175,33552
194,21487,17297,15121,22316,22010,23191,25717,20118,22970,21105
195,12834,4446,10184,6997,13646,363,18534,4566,11854,12137
196,3771,22533,23368,6496,404,429,6304,6324,386,1469
197,17131,2447,17113,1001287,17030,14719,24520,33396,25078,1000426
198,1001859,1001370,1001374,29250,1001335,1001334,1001691,1001850,1001379,16519
199,18113,1001852,1001686,30964,1002401,1001689,1001002,1001291,1002053,31513
200,1002777,1003154,1000613,53794,51111,1000982,52646,55173,53516,1003113
201,52554,34748,52759,54116,1000731,54449,1003238,50170,1000715,54243
202,24649,6688,13318,6887,17367,10587,19856,29119,13074,6328
203,31159,24932,27857,30706,32284,29340,35444,25718,32179,31491
204,21313,21965,12750,28987,20321,14377,27858,11060,19977,25067
205,11170,6920,6619,16494,15467,6818,16693,6550,11999,16185
206,2952,3156,13415,6733,4164,6117,605,4000,6250,619
207,12760,2273,1322,1001013,20360,26755,17569,23249,2273,1001334
208,1002053,1001330,1000434,27330,1000347,1001001,1001981,1001914,1001042,12028
209,52343,1002046,1001696,2623,1002061,1001687,18113,54938,1001712,2783
210,1002082,53148,53392,1000367,50984,55215,54520,50142,1000096,52013
211,55270,53443,52590,54491,1002226,55333,1001197,53246,55825,52821
212,19709,6973,6977,10344,10584,12406,4594,10576,927,4958
213,35433,29566,24920,29648,51171,50151,32694,23914,33283,33853
214,29187,18554,19370,24509,24915,17394,25771,14310,20231,27642
215,14955,3596,4222,11868,19473,2624,13084,11207,11332,19767
216,6390,11075,3906,3454,4534,3036,6557,6250,3668,2881
217,17848,32070,17174,1001073,17140,12028,16981,12760,33427,1001669
218,1002401,18113,1001294,15921,4194,2234,1001845,1001923,1001333,10864
219,1001376,1001673,1002401,17151,1001693,1001686,1001297,1001379,1001680,17131
220,1000894,1001522,1003109,55790,53377,1003227,1000262,1002097,53160,14614
221,54125,54253,54833,53219,1002102,51726,1001240,54986,1001444,54028
222,21905,28820,18857,4259,7019,27857,14683,12418,10305,6604
223,34071,24811,30313,33439,51238,32130,50768,29682,34979,34048
224,24172,17955,11868,24596,29405,11361,23082,14123,25408,18875
225,11063,4273,6642,12733,12179,6373,11434,6659,15094,16018
226,206,21996,14596,4287,4393,2198,1459,6453,720,781
227,17151,12800,30026,1001718,12760,28486,13467,2783,17032,1001378
228,1001681,1001024,1000998,29584,1001010,1001004,1001709,1001918,1001015,17250
229,1001009,1002055,1001857,11828,1001827,1001847,1001029,1000431,1001684,12360
230,54676,55313,1002114,55178,55064,1002712,53516,55363,52726,55729
231,52603,52548,33742,54359,54406,54854,1001946,35517,52840,55187
232,10933,21873,6452,27768,6978,22062,28378,22813,23071,6418
233,31778,29523,22959,33524,35558,28402,33571,27959,34020,33485
234,23387,18579,20555,21598,21239,14765,25532,14973,29748,20520
235,11623,1520,10092,18325,14608,4123,18824,6182,11992,16812
236,6519,20605,13955,3967,6491,10729,1285,4284,6513,6350
237,13040,17153,2442,1001849,23224,12038,32317,32647,30951,1000998
238,1001670,1001668,25438,30958,1001293,1001663,1001711,1002043,1001667,6272
239,1001263,1001912,1001997,17924,1001712,1001935,1001380,1001067,1001716,12760
240,1001160,1001785,55742,1001576,35762,52344,35598,1000217,54891,1002629
241,54634,50651,34050,55642,1001955,35528,1002431,52374,55635,52718
242,1263,22388,555,25283,19957,6444,31805,12372,814,19971
243,31424,23813,29360,31875,51743,26328,50728,26055,51334,50698
244,24110,6942,14256,29074,29221,15165,29753,14705,21296,23686
245,10061,6799,4879,16784,13538,373,17584,6634,14529,16962
246,6549,26821,2089,513,6842,2480,6327,645,2308,4016
247,17078,23289,14311,1001744,24584,12239,17924,14043,17030,1001008
248,1001735,1001337,1001670,2089,1001042,1000434,1001923,1001915,1001073,27199
249,1000434,1001689,1001828,12760,1001910,1001852,1001339,1000426,1002401,30203
250,1002511,1001788,1001317,25779,54438,1001648,54659,1001958,55485,1001960
251,55769,33973,54986,54122,54384,50128,1002549,53425,1002927,54483
252,28151,14779,13258,17925,10399,18896,6482,22788,14244,13499
253,50502,32130,30569,33681,33296,28435,50202,27383,50785,50911
254,24010,16584,18823,25389,30472,18087,29771,16248,23801,20484
255,10134,989,6746,10001,19646,6606,11049,6513,12558,16603
256,621,2477,21996,6579,6478,6313,4848,3476,6919,911
257,24329,16978,13605,1001018,31722,28623,28943,29622,23294,2234
258,1001708,1001066,1001335,29214,18113,54112,1001682,1001734,1001072,4243
259,1001037,1001991,1002053,1428,1001932,1001764,1001046,1001297,1001981,30951
260,1002639,1002646,1001893,1001528,51083,52391,33474,6471,34917,1001966
261,54838,54087,52735,51278,1001882,34079,1002772,50152,4766,33733
262,25512,25206,25850,31255,26946,21283,6643,6992,6761,31932
263,51214,27640,22136,50003,50857,25441,50788,24005,51168,34412
264,24480,16395,18817,31030,28140,11713,27765,13665,26619,20745
265,12729,10654,2445,19753,15238,3278,12904,269,10654,11421
266,6762,14694,21290,52,2189,3112,2487,6340,2631,6520
267,32525,20291,32647,12162,2783,20605,30203,20210,19032,1001718
268,1001709,1001287,1001291,905,1001334,1001671,1002055,1001906,1000312,3206
269,1001259,1001857,1001709,29643,1001727,1001694,1001285,1001043,1002402,23249
270,51796,1000859,1000170,1002679,53035,55655,53534,55376,31853,1001501
271,54090,53664,53239,52477,1002362,54187,1000726,50579,1001572,53396
272,12053,19449,19148,21023,17559,26429,17845,15313,21744,6054
273,32091,26458,22052,31020,34125,30835,32685,29834,31642,30974
274,27360,14829,11081,24846,26869,15675,24871,14038,29405,22542
275,11098,2443,952,10045,11587,1367,15849,4048,11617,17381
276,513,16555,14892,6876,3413,721,6400,429,1202,3596
277,16801,31722,31525,1001066,23290,13955,29772,12449,14311,1001001
278,1001694,1001282,1001380,22098,1001258,1001272,1002401,1001684,54112,25341
279,1001375,1002048,1001726,31770,1001837,1001927,1001666,1001385,1001673,24470
280,1002004,55489,55358,20843,52129,55237,51297,54251,34275,1003100
281,52752,53187,53241,51139,1000004,50983,1000860,35060,1002563,55508
282,12710,13681,21536,3656,26936,14698,22399,16061,10415,1174
283,33744,21457,32973,32941,30270,27925,50541,26624,51573,34636
284,23392,11215,15018,28280,21411,21665,28369,12506,22905,28977
285,18587,2603,6086,6933,16701,6392,7027,10507,19533,13933
286,3821,1388,22427,4423,3625,6387,249,56,6749,6321
287,23289,32647,29622,1001026,11950,22118,23290,20291,29772,1001689
288,1001922,1001281,1001330,3011,54112,52343,1001857,1001841,1001264,706
289,1001288,1001851,1001827,2181,1001682,1001976,1001386,1001026,1001761,32051
290,55431,54927,1003087,1003250,53179,1001957,54891,1001791,33474,1003069
291,50143,53690,33626,55240,1002161,54028,1003089,50025,52844,33169
292,17590,6827,28255,190,26698,20003,12406,6370,6406,16163
293,50489,33447,24238,33970,30370,27642,35375,31006,34447,50608
294,20144,13420,10886,28386,30231,11299,28037,21819,21470,28260
295,10535,10664,4613,13892,16667,2062,12654,3038,12282,14004
296,6746,10920,24539,401,4372,6571,6789,10179,3112,2097
297,31722,11632,16978,1001000,32070,29714,13040,33631,14043,1001828
298,1001935,1001014,1001283,19615,1000434,1001271,1001919,1001839,1001291,2049
