,0,1,2,3,4,5,6,7,8,9
227,201270,25490,44124,38965,199468,3226,29056,21283,8228,21700
228,42387,13331,8648,11232,197669,42298,199468,8887,205535,9211
229,3329,9211,49337,200043,196948,13030,58280,8551,39704,8374
230,199993,13194,8501,5567,50585,51417,50667,60876,7782,49403
231,39007,50999,49784,50163,45014,50316,60924,12703,47794,25509
232,50348,57033,198901,56550,197317,12757,29069,1853,42961,61958
233,49893,198249,5409,1133,12620,62113,25596,12312,44769,13000
234,42009,41690,198930,51943,20750,42841,56911,60351,52191,6659
235,57734,28792,205617,206479,41727,197696,41495,41727,20810,49711
236,12676,12605,25376,39605,7922,44673,29632,206238,25291,5607
237,56639,48276,208627,43097,31514,10881,13194,3216,31514,28738
238,16302,43996,8881,41733,56639,42473,12322,28725,12008,62336
239,25234,30764,16019,8767,48661,44489,15962,42306,50825,48661
240,197331,8529,132255,136393,23089,11172,42689,19165,395853,15450
241,61449,47887,395853,1739,20255,327900,197765,139331,2722,14430
242,31204,4474,1880,328114,37315,31012,54858,14430,1237,212047
243,18420,47698,58313,5488,29247,3314,58212,8208,34916,198736
244,56635,28851,200583,201773,49375,10131,50926,208332,31263,42120
245,25532,13055,24482,49825,208098,41771,204332,197686,199150,62184
246,203817,15544,206339,44735,198208,855,50550,61109,29037,50926
247,61109,42695,131749,59775,50446,21176,8890,28760,204279,17356
248,41709,5006,25579,35559,134326,35816,9790,15576,39308,198672
249,202329,48328,28905,205112,48926,137,58328,208585,42557,60833
250,15954,35368,44285,33885,8262,25431,6703,2852,55569,51164
251,60810,44788,2602,34156,206549,201587,207841,7782,41695,49784
252,31655,8334,24955,8427,12731,8728,12360,2857,15763,12620
253,12824,8319,6821,41000,60351,39069,12874,56550,4788,201587
254,33988,29152,49505,207423,49711,48747,34936,12479,34984,9031
255,29670,39405,33991,48943,199103,10745,3257,21211,203817,62275
256,60396,39775,2856,56911,4739,21299,41009,7922,1547,4739
257,31510,41733,42541,42518,24638,203596,12555,1759,48503,15815
258,42610,6848,25192,5467,33915,6848,60294,56639,9031,8881
259,202872,199298,56427,61157,44489,13036,199298,206420,25512,42000
260,42003,17465,10075,17310,44375,18592,4589,209620,37705,42863
261,137576,211552,24164,4181,197448,19016,36290,38074,41691,18663
262,57187,24399,202940,58473,4804,42612,132268,15088,4766,212815
263,59,57552,211083,202463,62105,16141,60610,30962,64478,34594
264,53550,16141,133189,27901,205697,63771,201290,44375,201281,205775
265,10364,199758,208585,57552,39399,8167,210278,202228,60362,207609
266,12539,15399,37640,50309,9121,204092,198721,198471,136360,51057
267,34285,39927,41696,203512,174,12316,37100,13065,3215,327844
268,8587,204092,136972,201126,57128,198095,9785,39544,59775,35714
269,29695,50348,1680,16247,204652,1653,23855,31169,198089,199837
270,48854,4788,56433,12668,44034,35328,35805,15605,396507,57456
