,0,1,2,3,4,5,6,7,8,9
149,9500,45194,45235,13331,398065,39790,399748,23089,204165,11404
150,15457,3329,206008,1916,9245,50973,50348,29962,3329,211772
151,398355,9186,398355,209465,28854,24309,47420,20609,132933,12735
152,327707,43260,33876,23860,197706,205790,135760,60304,24768,40285
153,198208,23481,328114,8346,45235,43652,49941,20794,40285,327875
154,12991,25543,2500,14430,48417,40285,328114,4755,212934,1113
155,17625,42685,1205,206008,198208,37315,23481,9186,37123,34553
156,15108,32160,58473,39837,263157,2488,2488,11888,1853,4851
157,55990,54613,45345,29614,49941,37578,212934,327794,134090,264608
158,45828,4608,4812,45828,37406,136994,36937,1120,38064,56055
159,64095,207002,19653,38064,1111,131995,53591,4685,55990,45090
160,38635,38220,8657,17962,23181,45090,17819,132003,2907,63770
161,132268,4134,208974,17523,681,9367,132003,140726,15457,27790
162,28109,17523,28109,27790,4608,34878,4812,2722,39891,208974
163,18734,34878,23181,25441,38220,26347,39762,16796,135887,397168
164,23181,271885,29614,3596,17962,3597,28109,26347,271885,396503
165,2110,23181,60983,396503,63770,37074,29614,29614,25441,29614
166,29614,60983,55960,60983,28109,60983,60983,60983,23181,60983
167,60983,17623,28512,55960,397168,55960,55960,17623,37074,55960
168,28512,28512,8529,28556,13280,28512,28512,28556,60983,28512
169,16796,50226,51792,135756,60983,52285,16796,41620,17623,57269
170,6659,17117,39122,4788,17623,48918,17408,52285,28556,199412
171,202113,39087,49828,13045,28556,24651,200761,39257,33771,34878
172,12847,51207,395748,12508,5432,327687,8515,211552,8331,35640
173,8953,1140,210103,25133,34549,9158,44549,57456,41000,43081
174,13037,10961,31642,51918,39153,45011,29462,49981,61349,49784
175,35754,35393,6805,39704,45014,19255,12996,15540,58317,205544
176,8283,136119,35227,57943,42707,11478,50661,56457,35179,15744
177,1887,34244,208069,8285,30880,51944,12620,43939,201396,50858
178,205555,25460,138195,199846,197732,20766,131749,24904,64444,42303
179,15751,3292,52048,55933,12727,9905,50818,34705,31323,7642
180,64314,8508,15716,52048,39392,204467,39534,132796,137409,20794
181,14618,49223,8265,13032,28785,28773,35807,28683,196745,12593
182,61169,28929,56433,15955,131743,59622,61337,327987,60049,43205
183,21232,50919,8402,200043,8416,197892,200043,6327,8779,24889
184,25002,39910,42000,30741,201474,43451,8788,200409,39910,201333
185,197695,50345,201843,8670,13830,210278,199554,51124,62513,51495
186,48471,209553,41302,49163,202094,56910,42227,202657,3320,203457
187,327750,25429,19397,29504,6772,201123,48661,25353,49711,37090
188,2613,42908,202605,27800,198668,15994,208425,8362,12586,202605
189,63920,10796,37537,33763,198183,13280,37136,48252,56981,25248
190,22894,201924,31394,15685,39384,35467,36149,11351,20875,2018
191,28812,198161,12177,63318,31272,53591,37670,8887,201843,63242
192,12479,46416,55,8151,327987,33080,15165,50163,47232,4739
193,10381,208520,12430,42317,15011,5547,7545,11215,328039,29032
194,557,35908,42885,199610,3208,27272,34467,203641,40809,25490
195,44285,299,57497,2381,35559,13490,217,21479,43507,7896
196,3450,35401,45355,198936,36352,43382,39560,396515,8657,36149
197,50716,60631,56420,47787,44341,42337,12430,139002,11492,2514
198,53166,34285,5786,31549,138466,23483,14453,719,201776,43382
199,55391,24642,14291,49638,35382,9009,47330,54613,32899,207141
200,21127,43097,212485,135150,39308,41727,43478,217,198524,4764
201,50710,57695,135190,48511,209553,11097,52431,38635,395400,61506
202,52341,133661,26592,855,34760,48252,134111,50810,59441,1403
203,62184,47286,15011,48292,11232,56166,135755,6535,1916,51035
204,25038,23031,47237,135755,34533,201852,53055,41682,24560,60840
205,8047,18121,766,20485,134285,22047,5518,135755,141371,23752
206,137,15038,47451,40098,217,24909,5483,201852,4804,39775
207,34038,9146,55850,2497,50166,15774,42393,33991,62184,5603
208,137084,9069,27733,52341,199846,15630,9607,61449,27883,64116
209,396105,25668,25513,2107,41435,9607,1930,399105,34858,25365
210,43016,137257,17506,50919,63834,27411,11090,35567,22458,5692
211,31286,197331,265721,39673,264679,40029,48275,20965,48155,202078
212,27699,20609,399748,57631,198561,64073,59397,29125,198859,262149
213,398065,27839,46997,263777,15630,5391,134220,22799,132268,399748
214,14638,158,2501,45267,34553,33894,9146,132268,8359,137257
215,209465,262178,61110,57552,53046,3816,16629,12668,27699,204165
216,30298,398960,209465,19165,7303,269923,17523,27733,27928,8386
217,35592,6871,134325,18881,44257,208590,13055,206114,24786,17439
218,23860,4755,1967,23089,264744,204165,28545,265721,53356,33588
219,24398,16010,22884,22799,42863,202536,58057,13925,33588,9186
220,327741,36905,211772,27831,14813,45235,202872,196843,16019,206008
221,21859,12735,37315,21183,32329,60493,16010,16010,21183,399924
222,36909,399924,55391,4755,137257,24768,18196,50156,135262,37123
223,205961,327707,39837,15457,49604,398355,33876,23860,42612,12991
224,2488,1113,4608,263157,16010,25543,22355,33876,399924,11090
225,45820,14102,131995,198208,24309,1120,11888,7908,32160,17819
226,19653,23316,4837,42685,50348,36959,679,327875,37187,27833
227,37963,58473,397168,15525,1967,134090,397142,1111,1111,135328
228,134090,327947,15525,4851,23481,135328,327844,7506,136994,4134
229,56055,56055,553,132003,15964,55990,30607,38220,64095,9367
230,2504,37963,3597,37963,22355,2907,138562,37963,17962,3597
231,45475,9367,26347,2907,679,202539,45345,271885,2501,202539
232,27790,202539,196847,28109,396503,394256,45090,7122,327741,7122
233,3596,28109,21385,13280,7377,271885,34878,396503,54412,23181
234,26347,19045,42831,18734,17819,36924,3597,15943,4809,60781
235,2128,139759,34602,26347,45345,12611,43942,17356,27790,56622
236,35714,138466,35913,31461,140726,29226,35710,29037,2128,25291
237,63199,49505,39686,34568,9367,41103,206066,8676,396503,48481
238,30784,15502,47155,6181,27790,44034,57469,24722,9182,45014
239,201240,15435,37386,41722,16796,2843,28685,38965,25406,36692
240,35432,62113,12586,13005,2110,39533,24751,9067,39522,8220
241,48139,58308,39405,203065,29670,5650,49601,208764,206264,50661
242,1136,140443,9340,34659,63199,38987,48804,206186,197288,197692
243,50994,200460,43888,204652,50473,39180,45725,205555,60713,29695
244,57734,9105,34781,200272,51561,38001,208069,41424,43289,4750
245,205220,133136,29449,38001,50343,48102,199188,209792,203476,201852
246,133802,200272,49824,199860,60213,21390,39216,2110,56566,13032
247,64230,208139,34038,43384,212815,59414,56478,48943,10094,9070
248,49985,39636,208329,59622,199468,34393,41327,2568,202454,20612
249,21466,12849,43542,199324,41046,16509,42905,60049,60409,36290
250,30722,15716,211613,52063,42490,34758,212865,49223,197738,197975
251,44923,49403,13319,204564,17451,211670,41103,199860,6772,29119
252,34814,39857,29321,50226,201123,49711,34393,51395,23473,30938
253,41437,327987,2018,30764,15451,31394,43019,205818,203752,59970
254,198725,42306,35369,44384,10961,14593,47787,26830,49037,50994
255,17551,55145,30707,327987,5392,205818,11402,60011,27800,14988
256,55286,198736,23483,57069,34960,55391,37513,29504,51035,10381
257,35816,202228,200030,13490,31246,27796,396878,43542,56681,11172
258,48386,26292,211722,31863,57507,201588,11381,52362,211398,29056
259,36817,7922,197207,25515,199244,12271,28812,206404,62099,25381
260,10886,7545,136972,9916,35297,40788,3,205246,33763,3676
261,59441,24390,51035,4,37519,39699,43957,32890,7018,17310
262,14949,60833,53166,203296,10381,44531,5505,24516,208712,4721
263,41727,9147,5645,211398,205893,299,19016,39699,12479,198024
264,263777,15704,16232,42337,7018,49638,44244,7795,11830,44375
265,35559,25412,133658,34760,394380,31036,41733,23483,13118,132255
266,196742,206873,6568,136972,42038,5786,26610,7684,13807,6535
267,48292,271354,32890,12768,134697,40098,24390,44691,61135,22458
268,64116,9829,51515,11814,51935,137120,132453,53166,52,50716
269,4785,34858,9069,34971,49100,60409,6568,12772,207141,47438
270,206549,27833,41075,9829,208323,52322,39648,45609,26610,17465
271,11090,17506,133579,33991,205775,12579,197269,25472,131210,21299
272,8253,27364,18881,3450,14291,58067,47165,12764,18399,15451
273,8416,41897,29497,10010,56420,12423,18126,14868,138466,53055
274,133661,48155,59125,11193,133658,2519,9069,30041,2497,8670
275,17456,54594,263689,42207,278,7828,46997,56681,61449,267797
276,58340,9790,397990,209620,60879,63018,51234,8248,15673,13055
277,202078,42922,63479,30851,205679,131583,51164,12543,30041,14638
278,3816,48417,62184,20848,50012,29278,9245,40029,47623,398447
279,58057,27733,50348,14117,7690,41771,29278,64073,58340,131583
280,1246,49604,60304,24324,3549,27839,262239,31138,45475,50348
281,12361,27725,45194,197331,24909,28545,38635,7418,29497,12302
282,13728,32329,12735,32,8991,7247,42922,197564,7418,133982
283,20609,8916,11888,27733,395823,58220,27928,262149,264605,8047
284,135760,135262,42580,265721,16735,12302,32329,398447,42730,49941
285,55785,8386,327875,19171,52336,135760,20609,206287,32329,198208
286,42580,211772,2510,262320,8359,52088,50973,12302,27017,17072
287,7908,44558,1853,197706,27699,15964,131269,42730,24806,37236
288,328114,40285,38796,17439,327947,263157,43652,58765,47420,1109
289,9121,37406,38064,42580,14434,37406,37406,327741,23860,40029
290,1853,1111,55990,17072,42615,679,14383,22884,30983,4608
291,9430,13728,54412,8466,45475,25429,12991,37406,7908,264679
292,40764,53591,207002,1111,210140,9443,396503,6720,397142,45345
293,4837,138562,208854,37074,12302,64095,29032,55391,25543,140726
294,58473,3243,271885,17819,23860,140726,10131,56055,6720,2907
295,38064,38064,55569,45345,24806,38074,45828,4837,4608,271885
296,9367,45090,15763,4812,39762,208854,131995,28109,38220,208854
297,133579,2504,51263,63770,40285,396503,4837,197732,45090,12876
298,271885,202329,8641,271885,327741,28109,208854,23889,38635,34970
299,51978,3597,5769,2110,328114,58291,271885,49588,42580,209915
300,62418,29125,59795,134326,1113,38968,15474,61337,397168,15930
301,35000,205100,1653,62023,397142,60072,59752,31214,133736,12488
302,33823,34687,62418,3663,299,20712,49037,39563,28109,210103
303,60672,205891,3352,35237,58473,3333,50919,202040,2110,202914
304,207464,208332,200836,47227,64095,34385,35224,42120,31204,30851
305,1101,9268,9299,212882,4134,42263,197288,196890,5538,328411
306,43709,30781,12406,8839,38074,26827,16342,199758,12390,12578
307,59689,45102,31736,41753,3597,35063,201396,204847,35332,7713
308,45014,13189,12835,197318,7122,212972,135014,45102,39642,42669
309,9930,208907,12963,17948,2128,4773,41652,12488,50247,43312
310,22342,3352,205515,44158,2852,16066,3927,208323,198717,15669
311,34093,28785,59686,43312,203329,39422,42676,22438,29605,12307
312,51873,35362,39756,20634,24638,8302,197669,20811,57033,2609
313,2593,199324,48503,201806,198722,198977,41364,28681,9506,3596
314,34867,31042,40788,393856,52000,1221,34605,21412,33182,199399
315,47283,42760,34911,33788,202914,208808,39616,58299,202975,30298
316,36937,51309,37611,31394,34958,8982,39326,32160,34743,44002
317,205818,42252,25255,206420,56912,51032,198161,25441,13030,208712
318,45838,37513,12252,28573,209974,62276,16232,701,22438,328453
