,X,Y,ASN,Peer IP,Continent,Colors
2001:7f8:b:100:1d1:a5d2:965:183,0.8620174,-4.0241246,21320,2001:7f8:b:100:1d1:a5d2:965:183,Europe,3
2001:7f8:b:100:1d1:a5d4:1327:51,-3.8986058,26.116577,41327,2001:7f8:b:100:1d1:a5d4:1327:51,Europe,3
2001:7f8:b:100:1d1:a5d4:9605:127,-0.084027395,28.137196,49605,2001:7f8:b:100:1d1:a5d4:9605:127,Europe,3
2001:7f8:b:100:1d1:a5d4:9709:219,-23.06418,25.021324,49709,2001:7f8:b:100:1d1:a5d4:9709:219,Europe,3
2001:7f8:b:100:1d1:a5d5:1185:102,-22.64524,20.827526,51185,2001:7f8:b:100:1d1:a5d5:1185:102,Europe,3
2001:7f8:b:100:1d1:a5d5:7111:13,-6.5224,32.965813,57111,2001:7f8:b:100:1d1:a5d5:7111:13,Europe,3
2001:7f8:b:100:1d1:a5d5:7463:216,-18.910444,26.648724,57463,2001:7f8:b:100:1d1:a5d5:7463:216,Europe,3
2001:7f8:b:100:1d1:a5d5:877:225,-2.927894,27.599821,50877,2001:7f8:b:100:1d1:a5d5:877:225,Europe,3
2001:7f8:b:100:1d1:a5d6:501:138,-23.879454,19.732655,60501,2001:7f8:b:100:1d1:a5d6:501:138,Europe,3
2001:7f8:d:ff::104,-0.8646674,-2.101231,8220,2001:7f8:d:ff::104,Europe,3
2001:7f8:d:ff::136,-2.3336112,27.33996,6667,2001:7f8:d:ff::136,Europe,3
2001:7f8:d:ff::152,-0.60160017,-3.3539069,16086,2001:7f8:d:ff::152,Europe,3
2001:7f8:d:ff::157,-6.4949303,22.150537,9002,2001:7f8:d:ff::157,Europe,3
2001:7f8:d:ff::164,-0.8646674,-2.101231,3327,2001:7f8:d:ff::164,Europe,3
2001:7f8:d:ff::18,-2.2307427,28.142328,42473,2001:7f8:d:ff::18,Europe,3
2001:7f8:d:ff::187,-1.9107883,17.854229,6939,2001:7f8:d:ff::187,North America,2
2001:7f8:d:ff::191,-8.530753,35.118336,199524,2001:7f8:d:ff::191,Europe,3
2001:7f8:d:ff::22,-1.2082108,-3.3039913,31027,2001:7f8:d:ff::22,Europe,3
2001:7f8:d:ff::226,-22.54308,21.428215,24482,2001:7f8:d:ff::226,Asia,1
2001:7f8:d:ff::35,0.36756185,-2.4700072,31133,2001:7f8:d:ff::35,Europe,3
2001:7f8:d:ff::41,-1.1068149,-4.2570944,3292,2001:7f8:d:ff::41,Europe,3
2001:7f8:d:ff::9,0.038750928,-4.4769096,714,2001:7f8:d:ff::9,North America,2
2001:7f8:e7:c232::6358,-22.140799,23.727957,58057,2001:7f8:e7:c232::6358,Europe,3
2001:7f8:e7:c232::63fe,-7.5890656,34.33364,34800,2001:7f8:e7:c232::63fe,Europe,3
2001:978:4::b,0.8344438,23.306967,174,2001:978:4::b,North America,2
2001:de8:4::13:3210:1,3.067216,25.84607,133210,2001:de8:4::13:3210:1,Asia,1
2001:de8:4::13:7409:1,-22.352768,25.014965,137409,2001:de8:4::13:7409:1,Oceania,6
2001:de8:4::19:9524:1,-23.063549,25.020067,199524,2001:de8:4::19:9524:1,Europe,3
2001:de8:4::1:4061:2,-0.5883664,26.62623,14061,2001:de8:4::1:4061:2,North America,2
2001:de8:4::1:4907:1,-3.803975,28.89716,14907,2001:de8:4::1:4907:1,North America,2
2001:de8:4::1:8106:1,-3.3119922,25.756784,18106,2001:de8:4::1:8106:1,Asia,1
2001:de8:4::3491:1,-0.3505378,22.692348,3491,2001:de8:4::3491:1,North America,2
2001:de8:4::4775:1,-0.16389325,-5.383569,4775,2001:de8:4::4775:1,Asia,1
2001:de8:4::5:8500:1,-0.46042123,-3.9394934,58500,2001:de8:4::5:8500:1,Asia,1
2001:de8:4::5:8952:1,-20.37485,25.383512,58952,2001:de8:4::5:8952:1,Asia,1
2001:de8:4::714:1,-0.622082,-4.4976764,714,2001:de8:4::714:1,North America,2
2001:de8:4::8075:1,-0.49815646,-3.972458,8075,2001:de8:4::8075:1,North America,2
2001:de8:4::8220:1,0.2976848,-4.647756,8220,2001:de8:4::8220:1,Europe,3
2001:de8:4::9930:1,0.58457255,-5.8909597,9930,2001:de8:4::9930:1,Asia,1
2003:0:f000:4000::1,-22.82893,21.25201,3320,2003:0:f000:4000::1,Europe,3
202.249.2.169,3.2093263,-41.766403,2497,202.249.2.169,Asia,1
202.249.2.183,-1.1068149,-4.2570944,42,202.249.2.183,North America,2
202.249.2.185,-35.222942,-4.0296345,25152,202.249.2.185,Europe,3
202.249.2.20,-30.153978,-5.058152,4777,202.249.2.20,Oceania,6
202.69.160.152,-35.79805,-1.7490169,17639,202.69.160.152,Asia,1
203.119.104.1,-39.67027,-5.737256,4608,203.119.104.1,Oceania,6
203.123.48.6,-41.1722,-6.6460247,37989,203.123.48.6,Asia,1
208.51.134.248,-5.0525765,-39.113655,3549,208.51.134.248,North America,2
208.80.153.193,0.36094517,-43.02664,14907,208.80.153.193,North America,2
217.151.205.144,-14.508869,-27.49141,20514,217.151.205.144,Europe,3
217.29.66.10,-0.7989792,-43.85972,5602,217.29.66.10,Europe,3
217.29.66.102,-34.879436,0.4878106,51185,217.29.66.102,Europe,3
217.29.66.120,-34.329975,-2.2356238,15605,217.29.66.120,Europe,3
217.29.66.125,18.543016,-27.537523,6939,217.29.66.125,North America,2
217.29.66.127,-14.531725,-26.460938,49605,217.29.66.127,Europe,3
217.29.66.131,0.11053089,-3.2883248,32934,217.29.66.131,North America,2
217.29.66.138,11.141778,-28.264225,60501,217.29.66.138,Europe,3
217.29.66.158,-39.869453,0.8657365,24482,217.29.66.158,Asia,1
217.29.66.183,0.2522659,-4.1551595,21320,217.29.66.183,Europe,3
217.29.66.192,15.089172,-28.79573,202032,217.29.66.192,Europe,3
217.29.66.216,23.986153,-25.918367,57463,217.29.66.216,Europe,3
217.29.66.218,-0.8800002,-5.4212456,203201,217.29.66.218,Europe,3
217.29.66.219,15.10809,-28.533184,49709,217.29.66.219,Europe,3
217.29.66.225,-14.099825,-26.426538,50877,217.29.66.225,Europe,3
217.29.66.233,-9.888411,-31.897724,8660,217.29.66.233,Europe,3
217.29.66.24,-0.15425116,-5.7677546,9026,217.29.66.24,Europe,3
217.29.66.4,-0.6586931,-43.584885,5396,217.29.66.4,Europe,3
217.29.66.5,-4.869648,-39.345127,5392,217.29.66.5,Europe,3
217.29.66.62,-0.43853748,-4.976071,8816,217.29.66.62,Europe,3
217.29.66.65,-12.2303095,-22.965769,12779,217.29.66.65,Europe,3
217.29.66.68,28.230972,-25.71498,8220,217.29.66.68,Europe,3
217.29.66.86,0.54787433,-43.404198,12637,217.29.66.86,Europe,3
217.29.66.87,-2.8591685,-4.856363,29449,217.29.66.87,Europe,3
217.29.66.88,-15.069307,-25.417654,20811,217.29.66.88,Europe,3
217.29.67.12,-1.5156852,-5.7581353,51333,217.29.67.12,Europe,3
217.29.67.13,0.016615886,-45.818752,57111,217.29.67.13,Europe,3
217.29.67.24,0.20382535,-44.186462,199181,217.29.67.24,Europe,3
217.29.67.36,-2.4942555,-6.1150746,62166,217.29.67.36,Europe,3
217.29.67.51,-13.477286,-25.55309,41327,217.29.67.51,Europe,3
217.29.67.54,-1.1563083,-44.066746,20912,217.29.67.54,Europe,3
217.29.67.55,0.043057594,-43.97698,199524,217.29.67.55,Europe,3
217.29.67.74,0.87674236,-44.64722,201333,217.29.67.74,Europe,3
217.76.0.17,-40.68809,-6.395567,43733,217.76.0.17,Asia,1
23.129.32.61,-41.07397,-6.6293526,49134,23.129.32.61,Europe,3
23.139.160.31,-35.849,-7.1872363,26073,23.139.160.31,North America,2
2401:d9c0::1,6.8578806,26.83426,64271,2401:d9c0::1,North America,2
2405:3200:0:23::,-4.0419445,26.359884,17639,2405:3200:0:23::,Asia,1
2405:fc00::6,-6.8195486,33.99888,37989,2405:fc00::6,Asia,1
2406:840:eb89::1,-3.8270278,25.551243,140731,2406:840:eb89::1,Asia,1
2406:f400:8:34::1,3.4320095,25.543392,38001,2406:f400:8:34::1,Asia,1
2602:fed2:fc0:5e::1,6.758871,26.909388,49134,2602:fed2:fc0:5e::1,Europe,3
2604:fbc0:1:1::,-6.943997,33.36587,13830,2604:fbc0:1:1::,North America,2
2606:6d00:eb0::252,56.375042,-65.98216,1403,2606:6d00:eb0::252,North America,2
2607:fad8::1:9,-1.5608643,26.559095,22652,2607:fad8::1:9,North America,2
2620:0:860:ffff::2,-3.1585867,27.924337,14907,2620:0:860:ffff::2,North America,2
27.111.228.107,-3.24557,-3.6602747,714,27.111.228.107,North America,2
27.111.228.162,-3.24557,-3.6602747,62955,27.111.228.162,North America,2
27.111.228.170,-3.24557,-3.6602747,136168,27.111.228.170,Asia,1
27.111.228.186,-30.120651,-5.0609117,14907,27.111.228.186,North America,2
27.111.228.201,-36.539585,-3.0949235,14061,27.111.228.201,North America,2
27.111.228.222,-36.27837,-2.8171713,199524,27.111.228.222,Europe,3
27.111.228.226,-2.3104377,-2.8302047,4775,27.111.228.226,Asia,1
27.111.228.43,2.0459213,-42.736965,3491,27.111.228.43,North America,2
27.111.228.46,-2.3104377,-2.8302047,9658,27.111.228.46,Asia,1
27.111.228.57,-1.9230285,-1.958205,8075,27.111.228.57,North America,2
27.111.228.6,-35.468727,-1.0966921,18106,27.111.228.6,Asia,1
27.111.229.109,13.525328,-27.279663,58952,27.111.229.109,Asia,1
27.111.229.123,28.230972,-25.71498,8220,27.111.229.123,Europe,3
27.111.229.143,-3.24557,-3.6602747,58500,27.111.229.143,Asia,1
27.111.229.174,-2.3104377,-2.8302047,38496,27.111.229.174,Asia,1
27.111.229.2,-3.7782803,-5.270974,9930,27.111.229.2,Asia,1
27.111.229.213,-4.6340547,-33.403587,137409,27.111.229.213,Oceania,6
27.111.229.219,-3.24557,-3.6602747,45896,27.111.229.219,Asia,1
27.111.229.239,-2.3104377,-2.8302047,17639,27.111.229.239,Asia,1
27.111.230.35,-39.427254,-5.368314,133210,27.111.230.35,Asia,1
2800:40:0:3::,-2.3104377,-2.8302047,16814,2800:40:0:3::,South America,4
2800:a0:401:c828:a2ca:2000::ca,-22.438305,19.266937,6057,2800:a0:401:c828:a2ca:2000::ca,South America,4
2803:3b80:1ee3:1000::1,-4.029384,-1.7933162,263702,2803:3b80:1ee3:1000::1,South America,4
2803:4dc0:50::1,7.0238376,26.81019,265721,2803:4dc0:50::1,North America,2
2803:a9e0::1,5.819959,31.612816,270014,2803:a9e0::1,South America,4
2803:c0::1,7.669481,26.76959,264756,2803:c0::1,South America,4
2803:cd60:1:1::1,5.9137206,29.051926,64116,2803:cd60:1:1::1,South America,4
2a00:1c10:10::8,-22.697908,20.754335,50300,2a00:1c10:10::8,Europe,3
2a00:1ca8:2a::e0,4.4247346,27.38205,202365,2a00:1ca8:2a::e0,Asia,1
2a00:1e68:112::1,3.1734946,27.622753,42861,2a00:1e68:112::1,Europe,3
2a00:1f28:0:1::2,6.496909,26.841578,43733,2a00:1f28:0:1::2,Asia,1
2a00:5884::6,3.4528344,26.116869,204092,2a00:5884::6,Europe,3
2a01:360:0:6::2,-4.0559816,25.731739,34549,2a01:360:0:6::2,Europe,3
2a01:367:c1f2::82,-22.684427,20.761415,211954,2a01:367:c1f2::82,Europe,3
2a01:4f8:c17:ec87::310c:46de,-34.47806,-14.57423,44393,2a01:4f8:c17:ec87::310c:46de,Europe,3
2a01:678::2,0.07896189,28.257383,29608,2a01:678::2,Europe,3
2a02:20c8:1f::12,-4.0712433,28.194674,50304,2a02:20c8:1f::12,Europe,3
2a02:38::2,-9.112595,35.73162,6881,2a02:38::2,Europe,3
2a02:47a0:a::1,4.977671,26.823547,49673,2a02:47a0:a::1,Europe,3
2a02:ed03:ffff::1,-23.064434,25.020475,61292,2a02:ed03:ffff::1,Europe,3
2a03:1b20:1:ff01::5,-5.458356,27.630836,39351,2a03:1b20:1:ff01::5,Europe,3
2a03:90c0:186::11a,-7.7139297,34.638515,46997,2a03:90c0:186::11a,North America,2
2a03:94e0:ffff:185:181:60::126,-22.140896,23.733305,207564,2a03:94e0:ffff:185:181:60::126,Europe,3
2a06:1287:3308:cafe::1,4.960774,26.746447,206499,2a06:1287:3308:cafe::1,Europe,3
2a06:e881:2000:7::1,-5.6592155,27.822935,206313,2a06:e881:2000:7::1,Europe,3
2a07:1c44:3100::1,-4.971107,28.257645,205593,2a07:1c44:3100::1,Europe,3
2a07:4280:0:48::156,6.673061,26.810799,48147,2a07:4280:0:48::156,Asia,1
2a07:59c6:ee00:9589::1,7.5284634,26.789703,139589,2a07:59c6:ee00:9589::1,Asia,1
2a07:a40::,-8.643602,35.05107,48821,2a07:a40::,Europe,3
2a09:4bc7:d021::,-7.280623,33.90802,131477,2a09:4bc7:d021::,Asia,1
2a09:4c0:100:5eb1::7ae9,6.325972,27.095976,60474,2a09:4c0:100:5eb1::7ae9,Europe,3
2a09:4c0:100:5eb1::7af2,-7.1130276,34.32917,35619,2a09:4c0:100:5eb1::7af2,,5
2a09:4c0:100:5eb1::7af5,34.983166,1.9212935,47422,2a09:4c0:100:5eb1::7af5,Europe,3
2a09:4c0:100:5eb1::7afb,-6.125385,32.095047,58057,2a09:4c0:100:5eb1::7afb,Europe,3
2a09:4c0:303:c232::5cfb,-8.560183,35.220024,58057,2a09:4c0:303:c232::5cfb,Europe,3
2a09:d180::2,-6.06949,34.606712,35710,2a09:d180::2,Europe,3
2a0a:3640:0:d::191,-7.9600563,34.584183,29504,2a0a:3640:0:d::191,Europe,3
2a0b:3b00::4,-20.419544,22.30712,50628,2a0b:3b00::4,Europe,3
2a0b:5cc0:0:ffff::254,4.963544,26.730146,49432,2a0b:5cc0:0:ffff::254,Europe,3
2a0b:a700:3::21,7.660878,26.774982,211722,2a0b:a700:3::21,Europe,3
2a0b:cbc0:2::1,3.6887548,30.213129,57199,2a0b:cbc0:2::1,Europe,3
2a0c:9a40:1009::1,-10.387604,36.49327,34927,2a0c:9a40:1009::1,Europe,3
2a0c:9a40:1038::1,-9.57575,38.209686,34927,2a0c:9a40:1038::1,Europe,3
2a0c:9a40:1::612,-8.438556,34.97548,49752,2a0c:9a40:1::612,Europe,3
2a0c:b640:ffff::28:99:112:120,-6.2051606,28.185137,34872,2a0c:b640:ffff::28:99:112:120,Europe,3
2a0c:b641:402::1,-14.697148,-27.502739,208709,2a0c:b641:402::1,Europe,3
2a0c:b642:fc0::1,-9.8708515,36.686993,34854,2a0c:b642:fc0::1,Europe,3
2a0d:f407:101:dead::1,4.3580756,26.571148,205148,2a0d:f407:101:dead::1,,5
2a0e:8f02:2000::6,-9.083208,35.711895,213045,2a0e:8f02:2000::6,Europe,3
2a0e:fd40:1::1,-8.082719,34.532825,44103,2a0e:fd40:1::1,Europe,3
2c0f:ee00::98:210,67.10179,-74.549355,37721,2c0f:ee00::98:210,Africa,0
2c0f:fa90:200:3:6::e,-2.3599215,27.05838,37271,2c0f:fa90:200:3:6::e,Africa,0
31.169.49.228,-4.8350143,-39.002636,50304,31.169.49.228,Europe,3
37.49.232.54,26.2514,-27.017752,8966,37.49.232.54,Asia,1
37.49.232.7,-17.551392,-22.590488,8218,37.49.232.7,Europe,3
37.49.236.1,-17.403997,-22.368982,8218,37.49.236.1,Europe,3
37.49.236.117,30.23878,2.6689382,57119,37.49.236.117,Europe,3
37.49.236.123,-34.29353,-2.1323671,198290,37.49.236.123,Europe,3
37.49.236.145,34.255505,2.4993882,49463,37.49.236.145,Europe,3
37.49.236.15,-35.479515,-4.5744424,204355,37.49.236.15,Europe,3
37.49.236.156,-32.415245,0.030555476,15547,37.49.236.156,Europe,3
37.49.236.172,-14.654223,-28.431974,58308,37.49.236.172,Europe,3
37.49.236.177,-12.21802,-22.950005,12779,37.49.236.177,Europe,3
37.49.236.178,26.251404,-27.01773,8966,37.49.236.178,Asia,1
37.49.236.205,-13.836812,-25.3679,29075,37.49.236.205,Europe,3
37.49.236.228,-38.286007,-1.2511494,24482,37.49.236.228,Asia,1
37.49.236.239,32.449677,1.4636782,60171,37.49.236.239,Europe,3
37.49.236.240,31.041426,0.81691396,43100,37.49.236.240,Europe,3
37.49.236.246,-40.797226,-6.637884,2613,37.49.236.246,Europe,3
37.49.236.249,0.46475175,-43.680157,49434,37.49.236.249,Europe,3
37.49.236.27,12.291687,-27.652903,57199,37.49.236.27,Europe,3
37.49.236.32,-13.18295,-27.328222,34177,37.49.236.32,Europe,3
37.49.236.34,-15.481985,-28.122507,35360,37.49.236.34,Europe,3
37.49.236.36,-12.991739,-28.108067,16347,37.49.236.36,Europe,3
37.49.236.55,11.616849,-27.890907,35600,37.49.236.55,Europe,3
37.49.236.58,28.328413,-25.615559,8220,37.49.236.58,Europe,3
37.49.236.61,-13.133431,-28.14069,8426,37.49.236.61,Europe,3
37.49.236.71,-4.9886756,-33.846928,34019,37.49.236.71,Europe,3
37.49.236.89,31.986792,3.2368114,15830,37.49.236.89,Europe,3
37.49.236.97,-0.4959717,-43.585583,41157,37.49.236.97,Europe,3
37.49.237.143,-34.23266,-3.496701,50628,37.49.237.143,Europe,3
37.49.237.175,-4.7331977,-39.196255,199524,37.49.237.175,Europe,3
37.49.237.176,30.23878,2.6689382,714,37.49.237.176,North America,2
37.49.237.180,24.70816,-26.259926,6461,37.49.237.180,North America,2
37.49.237.194,-34.468674,-14.5810995,204708,37.49.237.194,Europe,3
37.49.237.228,0.6027159,-43.91857,39533,37.49.237.228,Europe,3
37.49.237.231,-3.1331885,-36.61757,35426,37.49.237.231,Europe,3
37.49.237.239,12.529621,-27.72354,37721,37.49.237.239,Africa,0
37.49.237.46,-13.550434,-25.371796,56665,37.49.237.46,Europe,3
37.49.237.83,-17.712055,-25.482935,25091,37.49.237.83,Europe,3
38.19.140.162,-14.324635,-27.30229,54574,38.19.140.162,North America,2
43.251.115.197,-32.97022,-7.369001,132825,43.251.115.197,Oceania,6
45.116.179.212,-37.570793,-5.6595597,55720,45.116.179.212,Asia,1
45.134.89.1,17.041641,-27.846815,34927,45.134.89.1,Europe,3
45.14.68.30,32.059696,-0.71063155,139589,45.14.68.30,Asia,1
45.14.68.69,-15.602951,-28.320118,206499,45.14.68.69,Europe,3
45.146.4.16,-14.842727,-28.412296,44103,45.146.4.16,Europe,3
45.154.96.254,52.854347,-80.950745,208709,45.154.96.254,Europe,3
45.183.45.1,-34.380302,-14.736516,64116,45.183.45.1,South America,4
45.61.0.85,0.22013856,-43.09282,22652,45.61.0.85,North America,2
45.65.244.1,-40.578438,-6.403886,265721,45.65.244.1,North America,2
49.12.70.222,-34.47817,-14.5743685,44393,49.12.70.222,Europe,3
5.178.95.254,-13.6717,-28.892372,59919,5.178.95.254,Europe,3
5.188.4.211,-41.61858,-6.9723268,46997,5.188.4.211,North America,2
5.255.90.109,-15.376069,-28.842958,202365,5.255.90.109,Asia,1
5.57.80.113,-1.0030344,-37.68617,15692,5.57.80.113,Europe,3
5.57.80.146,32.27934,-1.4905111,49375,5.57.80.146,Europe,3
5.57.80.165,33.345905,0.85868514,35313,5.57.80.165,Asia,1
5.57.80.174,-2.3320086,-35.17071,28792,5.57.80.174,Europe,3
5.57.80.210,-17.404074,-22.666594,8218,5.57.80.210,Europe,3
5.57.81.174,34.509457,0.7895247,34790,5.57.81.174,Europe,3
5.57.81.186,-1.5059823,-41.943344,6894,5.57.81.186,Europe,3
5.57.81.21,-18.443447,-29.17459,6908,5.57.81.21,Europe,3
5.57.81.216,-0.9128671,-43.298183,35266,5.57.81.216,Europe,3
5.57.81.253,33.907787,0.8815064,59816,5.57.81.253,Europe,3
5.57.81.57,31.45348,-1.2684816,714,5.57.81.57,North America,2
5.57.81.76,-36.91247,-5.1379066,36924,5.57.81.76,Africa,0
64.246.96.5,-35.12961,-4.635008,20205,64.246.96.5,North America,2
72.22.223.9,-39.62537,-6.6628127,11708,72.22.223.9,North America,2
79.143.241.12,16.458748,-27.946617,29608,79.143.241.12,Europe,3
80.249.208.104,30.99973,-0.2126347,3292,80.249.208.104,Europe,3
80.249.208.106,1.6639876,-41.714592,6830,80.249.208.106,Europe,3
80.249.208.107,33.711754,-0.424664,20495,80.249.208.107,Europe,3
80.249.208.111,-34.800022,-2.1686323,30132,80.249.208.111,North America,2
80.249.208.112,33.236492,-1.1976886,41327,80.249.208.112,Europe,3
80.249.208.116,34.598095,-0.6724155,6730,80.249.208.116,Europe,3
80.249.208.122,17.264036,-28.363129,6461,80.249.208.122,North America,2
80.249.208.126,33.316677,0.22314401,24875,80.249.208.126,Europe,3
80.249.208.149,0.5212342,-43.102383,15435,80.249.208.149,Europe,3
80.249.208.160,34.92088,0.5693506,5466,80.249.208.160,Europe,3
80.249.208.162,32.515812,0.4307648,49544,80.249.208.162,Europe,3
80.249.208.165,33.345905,0.85868514,12414,80.249.208.165,Europe,3
80.249.208.171,35.21314,0.5804376,15703,80.249.208.171,Europe,3
80.249.208.180,32.95345,-2.3413992,9031,80.249.208.180,Europe,3
80.249.208.189,13.726075,-29.380754,20562,80.249.208.189,Europe,3
80.249.208.200,-14.485204,-26.566553,12859,80.249.208.200,Europe,3
80.249.208.208,16.223333,-29.780237,12956,80.249.208.208,Europe,3
80.249.208.209,0.72640824,-43.64047,51088,80.249.208.209,Europe,3
80.249.208.215,35.261898,-0.11893373,16265,80.249.208.215,Europe,3
80.249.208.233,33.144283,0.9399402,31027,80.249.208.233,Europe,3
80.249.208.236,28.203661,-25.734947,8220,80.249.208.236,Europe,3
80.249.208.250,31.741999,0.13259557,42,80.249.208.250,North America,2
80.249.208.34,-35.15459,-1.3627701,1103,80.249.208.34,Europe,3
80.249.208.49,-3.3108883,-36.2704,1140,80.249.208.49,Europe,3
80.249.208.51,32.95345,-2.3413992,8708,80.249.208.51,Europe,3
80.249.208.66,31.85325,-2.4956164,5583,80.249.208.66,Europe,3
80.249.208.87,26.969566,-27.518124,6774,80.249.208.87,Europe,3
80.249.208.95,32.95345,-2.3413992,5413,80.249.208.95,Europe,3
80.249.209.104,34.500538,-1.7622322,5524,80.249.209.104,Europe,3
80.249.209.115,31.18706,-2.2877586,32934,80.249.209.115,North America,2
80.249.209.119,32.95345,-2.3413992,13101,80.249.209.119,Europe,3
80.249.209.145,-18.439545,-29.170622,6908,80.249.209.145,Europe,3
80.249.209.150,18.543016,-27.537523,6939,80.249.209.150,North America,2
80.249.209.164,33.893284,-2.0200634,32934,80.249.209.164,North America,2
80.249.209.167,1.9670199,-42.8708,6453,80.249.209.167,North America,2
80.249.209.17,33.942287,-2.838254,12779,80.249.209.17,Europe,3
80.249.209.176,-34.791283,-2.012494,14907,80.249.209.176,North America,2
80.249.209.255,12.897365,-28.254513,3214,80.249.209.255,Europe,3
80.249.209.53,-17.404074,-22.666594,8218,80.249.209.53,Europe,3
80.249.209.74,34.636826,-2.580013,21263,80.249.209.74,Europe,3
80.249.209.89,26.2514,-27.017752,8966,80.249.209.89,Asia,1
80.249.210.134,-4.9870515,-33.845966,34019,80.249.210.134,Europe,3
80.249.210.137,31.85325,-2.4956164,21320,80.249.210.137,Europe,3
80.249.210.150,1.0495805,-42.540516,199524,80.249.210.150,Europe,3
80.249.210.153,-36.27628,0.97011864,24482,80.249.210.153,Asia,1
80.249.210.156,-5.00032,-39.02503,6233,80.249.210.156,North America,2
80.249.210.163,-34.341515,-1.030296,51185,80.249.210.163,Europe,3
80.249.210.189,13.164434,-29.544416,37721,80.249.210.189,Africa,0
80.249.210.208,-33.920654,-1.7839338,29467,80.249.210.208,Europe,3
80.249.210.70,-14.117865,-26.30503,50673,80.249.210.70,Europe,3
80.249.210.78,-35.708557,-1.2239705,59605,80.249.210.78,Asia,1
80.249.210.85,-21.251202,-64.544174,25160,80.249.210.85,Europe,3
80.249.210.89,39.072987,9.102427,31042,80.249.210.89,Europe,3
80.249.210.99,-2.0878384,-39.74649,50763,80.249.210.99,Europe,3
80.249.211.160,38.265835,8.476382,714,80.249.211.160,North America,2
80.249.211.161,-34.927498,-2.2307518,8283,80.249.211.161,Europe,3
80.249.211.198,38.283493,9.504943,6866,80.249.211.198,Asia,1
80.249.211.217,-34.67012,-1.5077459,8455,80.249.211.217,Europe,3
80.249.211.237,-14.5585575,-27.296661,199938,80.249.211.237,Europe,3
80.249.211.82,38.987648,6.2913527,200020,80.249.211.82,Europe,3
80.249.213.102,-15.055469,-23.394184,47147,80.249.213.102,Europe,3
80.249.213.107,-39.588127,-2.7360826,60501,80.249.213.107,Europe,3
80.249.213.136,39.279427,5.2241344,44684,80.249.213.136,Europe,3
80.249.214.179,37.746178,4.844061,199181,80.249.214.179,Europe,3
80.67.167.1,12.29103,-27.65289,57199,80.67.167.1,Europe,3
80.77.16.114,-13.681092,-25.522472,34549,80.77.16.114,Europe,3
80.81.192.100,36.97225,7.2112956,9063,80.81.192.100,Europe,3
80.81.192.11,39.279427,5.2241344,5413,80.81.192.11,Europe,3
80.81.192.113,26.114038,-25.812586,35320,80.81.192.113,Europe,3
80.81.192.121,-13.198095,-24.595182,1239,80.81.192.121,North America,2
80.81.192.123,36.972088,8.258886,8560,80.81.192.123,Europe,3
80.81.192.13,-18.537523,-22.665411,8218,80.81.192.13,Europe,3
80.81.192.138,39.17903,7.085359,15600,80.81.192.138,Europe,3
80.81.192.162,-14.081422,-25.841576,24961,80.81.192.162,Europe,3
80.81.192.168,38.57398,7.552041,20940,80.81.192.168,Europe,3
80.81.192.172,18.648596,-27.515968,6939,80.81.192.172,North America,2
80.81.192.173,37.27618,9.68799,21320,80.81.192.173,Europe,3
80.81.192.175,-14.638871,-25.258196,553,80.81.192.175,Europe,3
80.81.192.187,25.83666,-26.091877,33891,80.81.192.187,Europe,3
80.81.192.191,26.48552,-23.536861,8551,80.81.192.191,Asia,1
80.81.192.194,2.674656,-43.0196,6762,80.81.192.194,Europe,3
80.81.192.207,37.712845,7.7085276,12713,80.81.192.207,Europe,3
80.81.192.222,-4.734336,-39.188435,680,80.81.192.222,Europe,3
80.81.192.228,26.2514,-27.017752,8966,80.81.192.228,Asia,1
80.81.192.231,-9.884899,-31.900234,57695,80.81.192.231,North America,2
80.81.192.244,-18.44409,-29.163614,6908,80.81.192.244,Europe,3
80.81.192.250,38.283493,9.504943,21263,80.81.192.250,Europe,3
80.81.192.28,37.55283,8.795772,20940,80.81.192.28,Europe,3
80.81.192.3,39.507946,8.626286,21473,80.81.192.3,Europe,3
80.81.192.46,2.9342284,-44.44515,2914,80.81.192.46,North America,2
80.81.192.49,36.318657,5.472412,5430,80.81.192.49,Europe,3
80.81.192.52,37.213467,5.479103,60169,80.81.192.52,Europe,3
80.81.192.6,37.3352,8.605353,8365,80.81.192.6,Europe,3
80.81.192.61,28.203661,-25.734947,8220,80.81.192.61,Europe,3
80.81.192.69,36.11776,7.166812,8447,80.81.192.69,Europe,3
80.81.192.78,24.86725,-27.3024,8359,80.81.192.78,Europe,3
80.81.192.79,38.106686,5.936717,21385,80.81.192.79,Europe,3
80.81.192.83,36.11776,7.166812,13101,80.81.192.83,Europe,3
80.81.192.87,38.587067,6.7644176,8708,80.81.192.87,Europe,3
80.81.193.139,-10.759872,-25.663689,48362,80.81.193.139,Europe,3
80.81.193.141,-13.925586,-26.124489,14061,80.81.193.141,North America,2
80.81.193.145,-4.987245,-33.845695,34019,80.81.193.145,Europe,3
80.81.193.153,35.759453,6.176837,6866,80.81.193.153,Asia,1
80.81.193.18,-39.86916,0.8652967,24482,80.81.193.18,Asia,1
80.81.193.194,-34.317715,-1.7719684,48919,80.81.193.194,Europe,3
80.81.193.252,-13.993609,-25.741358,199524,80.81.193.252,Europe,3
80.81.193.61,28.328413,-25.615559,8220,80.81.193.61,Europe,3
80.81.193.65,40.186653,-91.74655,51184,80.81.193.65,Europe,3
80.81.194.100,-15.464427,-24.853874,47692,80.81.194.100,Europe,3
