,0,1,2,3,4,5,6,7,8,9
187,53356,140443,10886,37474,57707,35179,27,50446,19969,4922
188,41302,48200,6739,204151,21131,28748,50469,42393,49675,60072
189,8866,43321,21473,47678,15763,20880,13194,12303,12337,12303
190,132268,20794,12847,197892,205790,212485,56728,196843,15142,132203
191,328381,134285,18403,45725,53166,7727,51124,8376,5692,4721
192,786,21334,36149,42765,51375,9070,35401,43260,50919,28728
193,24848,22742,15169,11845,30983,34362,9121,3265,31034,51088
194,25542,197667,48289,199803,60471,44381,12222,15525,44946,36874
195,28876,198717,47203,49371,29624,206065,16218,205246,199101,51044
196,44244,15516,207423,62040,16010,29449,28857,16110,12392,39648
197,52336,32,36444,39384,12695,48149,12333,138466,265721,44622
198,60810,34953,20523,206238,31370,15600,8764,39087,24955,25019
199,15743,29314,48715,34533,29314,9158,15435,8359,1140,8893
200,16637,131583,31263,207790,13489,59554,28556,34858,137120,41881
201,38926,396362,4385,40497,4851,5739,8982,16629,264640,27947
202,44869,202196,35592,58299,137,35125,41354,6736,327798,41489
203,34971,35362,6724,1257,9166,7992,30892,16353,209097,51018
204,209137,29018,205485,25542,20326,13781,34177,34093,57353,42781
205,9182,48846,12843,202094,29680,199101,62429,25478,57456,207960
206,203231,56665,56649,39028,11488,24806,39648,206957,30784,205934
207,3450,11488,396982,138466,196638,199165,48854,5006,47420,31242
208,8339,35368,198612,51515,5391,29321,8412,12996,15516,15542
209,15802,20676,15815,29396,12931,9198,31246,15626,51815,60840
210,39273,208905,58317,396878,7203,270014,38505,205588,45899,206264
211,27411,28683,18516,7514,30475,32363,44651,4434,45838,271885
212,21263,43142,60409,31673,28792,44156,21334,19108,328411,6400
213,25394,39637,48821,41562,51943,28878,38229,31034,5479,3327
214,5385,198859,198524,204170,30782,60350,43408,33763,207960,199468
215,16202,39567,206287,45184,198754,51918,29086,8315,9063,48585
216,21309,43437,48217,47295,133800,37386,201213,8283,201011,56433
217,16010,3741,395823,59105,42303,56588,209523,203020,11193,25521
218,29119,201211,43826,12389,44045,42905,43942,57503,47217,35613
219,1759,21473,8422,198726,29632,48715,44045,206238,3327,206066
220,45355,202078,4785,6453,12850,134868,135756,58317,399924,8167
221,54412,21017,63242,28330,16637,198060,6147,15964,52694,27725
222,12637,52130,30607,8220,3491,1200,31493,20911,14754,11845
223,35444,262691,20712,34790,46609,198089,12775,25406,50710,20900
224,27796,29399,5563,207825,44365,21479,47286,49432,25135,206484
225,45184,44974,57809,35598,28929,58291,42346,12963,58086,60042
