loc,IPv,Y,X,AS_rank_continent,Colors,ASN
GLOBAL,4,5,-0.379948919114982,Europe,1,25479
GLOBAL,4,5,-0.27817317764947747,Europe,1,60669
GLOBAL,4,5,-0.41863758247530974,Asia,0,60680
GLOBAL,4,5,-0.23139096536649814,Europe,1,201020
GLOBAL,4,5,-0.388732835491257,Europe,1,207039
GLOBAL,4,5,-0.0652594847154871,North America,3,60527
GLOBAL,4,5,-0.15227646147754487,Europe,1,60530
GLOBAL,4,5,-0.08346385492578745,Europe,1,24796
GLOBAL,4,5,-0.0684365490812592,Europe,1,60316
GLOBAL,4,5,-0.34117031287834737,Europe,1,60241
GLOBAL,4,5,-0.38830777418008683,Europe,1,200071
GLOBAL,4,5,-0.31942099072697927,Europe,1,212994
GLOBAL,4,5,-0.3789696162159611,Europe,1,200003
GLOBAL,4,5,-0.18150037710580716,Europe,1,62221
GLOBAL,4,5,-0.40587510509227626,Europe,1,201301
GLOBAL,4,5,-0.04524410067117985,Europe,1,199805
GLOBAL,4,5,-0.28751133561360326,Europe,1,62097
GLOBAL,4,5,-0.2855422571841816,Europe,1,60102
GLOBAL,4,5,-0.2796017429033731,Europe,1,202093
GLOBAL,4,5,-0.27771485175271743,Europe,1,201984
GLOBAL,4,5,-0.30738706079802514,Europe,1,12315
GLOBAL,4,5,-0.4218831977408432,Europe,1,58150
GLOBAL,4,5,-0.3071200363158877,North America,3,202021
GLOBAL,4,5,-0.4539958577549098,Asia,0,201927
GLOBAL,4,5,-0.2375384302480609,Europe,1,49402
GLOBAL,4,5,-0.08447034940662712,Europe,1,201939
GLOBAL,4,5,-0.07765446995824918,Europe,1,8793
GLOBAL,4,5,-0.3513426741170297,Europe,1,201563
GLOBAL,4,5,-0.3071200363158877,North America,3,206547
GLOBAL,4,5,-0.3789888019527281,Europe,1,62012
GLOBAL,4,5,-0.2931247020408596,Europe,1,201745
GLOBAL,4,5,-0.3727508681735342,Europe,1,203974
GLOBAL,4,5,-0.27756194183673194,Europe,1,57348
GLOBAL,4,5,-0.058290998662684015,Europe,1,201650
GLOBAL,4,5,-0.2931247020408596,Europe,1,201606
GLOBAL,4,5,-0.0905661857195073,Europe,1,49296
GLOBAL,4,5,-0.266366338400742,Europe,1,200705
GLOBAL,4,5,-0.10977808075788538,Europe,1,206182
GLOBAL,4,5,-0.3952312821695587,Europe,1,201029
GLOBAL,4,5,-0.27817317764947747,Europe,1,43243
GLOBAL,4,5,-0.30948245918147604,Europe,1,200706
GLOBAL,4,5,-0.4018878923355388,Europe,1,200428
GLOBAL,4,5,-0.42756490562008065,Asia,0,200852
GLOBAL,4,5,-0.3912037332779647,Europe,1,209508
GLOBAL,4,5,-0.2828433648846122,Asia,0,35086
GLOBAL,4,5,-0.2800770211011548,Europe,1,15725
GLOBAL,4,5,-0.3789696162159611,Europe,1,203621
GLOBAL,4,5,-0.1081279437609248,Europe,1,200539
GLOBAL,4,5,-0.07887707070552734,Europe,1,200437
GLOBAL,4,5,-0.10498712981812768,Europe,1,204180
GLOBAL,4,5,-0.1860489390194644,Europe,1,204573
GLOBAL,4,5,-0.3899122089878401,Europe,1,203060
GLOBAL,4,5,-0.048517972765706775,Europe,1,198463
GLOBAL,4,5,-0.17640829038202227,Asia,0,13006
GLOBAL,4,5,-0.5434076865360097,Europe,1,204028
GLOBAL,4,5,-0.3179264605272068,Europe,1,8769
GLOBAL,4,5,-0.27670578380550864,Europe,1,51030
GLOBAL,4,5,-0.41657729410423316,Europe,1,43888
GLOBAL,4,5,-0.4424763773391715,North America,3,30150
GLOBAL,4,5,-0.3773581809999472,North America,3,203939
GLOBAL,4,5,-0.3789696162159611,Europe,1,203604
GLOBAL,4,5,-0.38977516802408246,Europe,1,204527
GLOBAL,4,5,-0.27771485175271743,Europe,1,203630
GLOBAL,4,5,-0.4539958577549098,Asia,0,47907
GLOBAL,4,5,-0.3906227978174845,Africa,2,203538
GLOBAL,4,5,-0.388732835491257,Europe,1,49829
GLOBAL,4,5,-0.05800569061384539,Europe,1,203387
GLOBAL,4,5,-0.1979708245157107,Europe,1,203391
GLOBAL,4,5,-0.08311906865571267,Europe,1,203366
GLOBAL,4,5,-0.38977516802408246,Europe,1,49473
GLOBAL,4,5,-0.4882565461090904,Europe,1,202126
GLOBAL,4,5,-0.3789696162159611,Europe,1,48545
GLOBAL,4,5,-0.2982737159782842,Europe,1,197997
GLOBAL,4,5,-0.29733068612032,Asia,0,205870
GLOBAL,4,5,-0.30550976324584583,Europe,1,203984
GLOBAL,4,5,-0.0690532244438723,Europe,1,51262
GLOBAL,4,5,-0.07590269915824661,Europe,1,49920
GLOBAL,4,5,-0.2877957550472031,North America,3,202894
GLOBAL,4,5,-0.40593379851507877,Europe,1,52039
GLOBAL,4,5,-0.379948919114982,Europe,1,51152
GLOBAL,4,5,-0.2763623621663407,Europe,1,12649
GLOBAL,4,5,-0.4164060728445546,Europe,1,207934
GLOBAL,4,5,-0.05825903651254955,Europe,1,202707
GLOBAL,4,5,-0.29338332752073787,North America,3,56388
GLOBAL,4,5,-0.27756194183673194,Europe,1,207181
GLOBAL,4,5,-0.18150037710580716,Europe,1,207104
GLOBAL,4,5,-0.4218689620164571,Europe,1,207128
GLOBAL,4,5,-0.31474448090096113,Europe,1,207151
GLOBAL,4,5,-0.1785655698527291,North America,3,44071
GLOBAL,4,5,-0.0693636384823062,Europe,1,207018
GLOBAL,4,5,-0.3789696162159611,Europe,1,28674
GLOBAL,4,5,-0.3912037332779647,Europe,1,204521
GLOBAL,4,5,-0.3789696162159611,Europe,1,206497
GLOBAL,4,5,-0.40545004378110616,Europe,1,206861
GLOBAL,4,5,-0.37792728368314904,Europe,1,206798
GLOBAL,4,5,-0.28751133561360326,Europe,1,206741
GLOBAL,4,5,-0.31005484356895235,Europe,1,204102
GLOBAL,4,5,-0.2571691351957844,Europe,1,206637
GLOBAL,4,5,-0.284903353316063,Europe,1,206456
GLOBAL,4,5,-0.4713264045809977,Europe,1,44033
GLOBAL,4,5,-0.37835838040321557,Europe,1,206399
GLOBAL,4,5,-0.2944920833648381,Europe,1,206002
GLOBAL,4,5,-0.3533600045791415,Europe,1,43332
GLOBAL,4,5,-0.3789696162159611,Europe,1,208175
GLOBAL,4,5,-0.506266425634846,Europe,1,205168
GLOBAL,4,5,-0.27915248054849845,Europe,1,206289
GLOBAL,4,5,-0.3789696162159611,Europe,1,206266
GLOBAL,4,5,-0.3990701545447545,Europe,1,42398
GLOBAL,4,5,-0.29285229176270766,Europe,1,42872
GLOBAL,4,5,-0.09677590703289987,Europe,1,208034
GLOBAL,4,5,-0.37835838040321557,Europe,1,205992
GLOBAL,4,5,-0.3046895020999581,Europe,1,205945
GLOBAL,4,5,-0.4218689620164571,Europe,1,42373
GLOBAL,4,5,-0.4345871736299888,Europe,1,58014
GLOBAL,4,5,-0.2633123769956838,Europe,1,42871
GLOBAL,4,5,-0.3939211406073298,Europe,1,205822
GLOBAL,4,5,-0.14848056848441207,Europe,1,29097
GLOBAL,4,5,-0.555083936342573,Europe,1,205739
GLOBAL,4,5,-0.136297384975583,Europe,1,57999
GLOBAL,4,5,-0.3981271246868036,Asia,0,205564
GLOBAL,4,5,-0.3789696162159611,Europe,1,205496
GLOBAL,4,5,-0.4542874977761027,Europe,1,41415
GLOBAL,4,5,-0.37792728368314904,Europe,1,205114
GLOBAL,4,5,-0.2931247020408596,Europe,1,60363
GLOBAL,4,5,-0.27817317764947747,Europe,1,209846
GLOBAL,4,5,-0.061985759449415985,Asia,0,210008
GLOBAL,4,5,-0.3791436401004135,Europe,1,42397
GLOBAL,4,5,-0.11550317657429968,Europe,1,209385
GLOBAL,4,5,-0.3785112903191877,Europe,1,39436
GLOBAL,4,5,-0.3907544709230767,Europe,1,209034
GLOBAL,4,5,-0.2452281715568433,Europe,1,204700
GLOBAL,4,5,-0.42085380665374095,Europe,1,204732
GLOBAL,4,5,-0.304975303729655,Europe,1,60552
GLOBAL,4,5,-0.3907544709230767,Europe,1,204542
GLOBAL,4,5,-0.37405024463887365,Europe,1,208931
GLOBAL,4,5,-0.2931247020408596,Europe,1,204350
GLOBAL,4,5,-0.37687059093545977,Europe,1,204299
GLOBAL,4,5,-0.2889787294575721,Europe,1,204296
GLOBAL,4,5,-0.3880247668312916,Europe,1,204081
GLOBAL,4,5,-0.3600059449911403,North America,3,52342
GLOBAL,4,5,-0.31308981398548114,South America,6,262747
GLOBAL,4,5,-0.11462543046367052,South America,6,270598
GLOBAL,4,5,-0.46431536021554015,South America,6,270608
GLOBAL,4,5,-0.45331045620230787,South America,6,28195
GLOBAL,4,5,-0.11462543046367052,South America,6,262978
GLOBAL,4,5,-0.25501975288736484,South America,6,269715
GLOBAL,4,5,-0.13892147656787598,South America,6,262667
GLOBAL,4,5,-0.1418268704971331,South America,6,262672
GLOBAL,4,5,-0.1526115006661986,South America,6,53100
GLOBAL,4,5,-0.42607494609593094,Asia,0,201076
GLOBAL,4,5,-0.28793639692476,Europe,1,31003
GLOBAL,4,5,-0.41302674993953115,Europe,1,30738
GLOBAL,4,5,-0.42607494609593094,Asia,0,212644
GLOBAL,4,5,-0.45480680001100643,South America,6,263198
GLOBAL,4,5,-0.43766453040998715,South America,6,269948
GLOBAL,4,5,-0.0779708025584535,South America,6,270350
GLOBAL,4,5,-0.31308981398548114,South America,6,270375
GLOBAL,4,5,-0.0753507475739853,South America,6,270746
GLOBAL,4,5,-0.4889649939765127,South America,6,270403
GLOBAL,4,5,-0.43267982877705236,North America,3,52395
GLOBAL,4,5,-0.48926550759013043,South America,6,270429
GLOBAL,4,5,-0.36443106340224285,South America,6,27877
GLOBAL,4,5,-0.45480680001100643,South America,6,14339
GLOBAL,4,5,-0.25911309916274533,South America,6,263538
GLOBAL,4,5,-0.3584628581774943,South America,6,263337
GLOBAL,4,5,-0.4892684582794655,South America,6,263209
GLOBAL,4,5,-0.062115343071354225,South America,6,263511
GLOBAL,4,5,-0.4250172657158588,North America,3,36551
GLOBAL,4,5,-0.4250172657158588,North America,3,32304
GLOBAL,4,5,-0.3411509686774679,North America,3,54017
GLOBAL,4,5,-0.30707855754834246,North America,3,63116
GLOBAL,4,5,-0.3803981814698701,Europe,1,198476
GLOBAL,4,5,-0.3912037332779647,Europe,1,60238
GLOBAL,4,5,-0.4250172657158588,North America,3,63224
GLOBAL,4,5,-0.29627300574023446,North America,3,398173
GLOBAL,4,5,-0.2950043526240986,,4,394467
GLOBAL,4,5,-0.3838340398041004,North America,3,17369
GLOBAL,4,5,-0.4250172657158588,North America,3,53288
GLOBAL,4,5,-0.29627300574023446,North America,3,63435
GLOBAL,4,5,-0.29627300574023446,North America,3,14881
GLOBAL,4,5,-0.38144339455991494,North America,3,7775
GLOBAL,4,5,-0.3411509686774679,North America,3,23319
GLOBAL,4,5,-0.40787499611482614,North America,3,11369
GLOBAL,4,5,-0.3838340398041004,North America,3,53832
GLOBAL,4,5,-0.41124505779518195,North America,3,32521
GLOBAL,4,5,-0.4250172657158588,North America,3,63286
GLOBAL,4,5,-0.6017924028855286,South America,6,266209
GLOBAL,4,5,-0.5120707217789112,South America,6,265787
GLOBAL,4,5,-0.3789696162159611,Europe,1,40976
GLOBAL,4,5,-0.3290767637532241,,4,51628
GLOBAL,4,5,-0.4047266924154378,Europe,1,35165
GLOBAL,4,5,-0.2783102186132485,Europe,1,56638
GLOBAL,4,5,-0.12133844339622159,North America,3,11805
GLOBAL,4,5,-0.2796017429033731,Europe,1,203788
GLOBAL,4,5,-0.4250172657158588,North America,3,394653
GLOBAL,4,5,-0.3912037332779647,Europe,1,202967
GLOBAL,4,5,-0.32422082714937517,North America,3,393833
GLOBAL,4,5,-0.05332838006246647,North America,3,394353
GLOBAL,4,5,-0.05463509854300871,Europe,1,31618
GLOBAL,4,5,-0.3132031472683541,North America,3,32974
GLOBAL,4,5,-0.27911495953613913,North America,3,54312
GLOBAL,4,5,-0.38528060391094227,Europe,1,35003
GLOBAL,4,5,-0.37715880073281094,Europe,1,21222
GLOBAL,4,5,-0.3789696162159611,Europe,1,60209
GLOBAL,4,5,-0.4290893331054106,Asia,0,208336
GLOBAL,4,5,-0.3639838105205793,Europe,1,24708
GLOBAL,4,5,-0.3255455804469774,Europe,1,50803
GLOBAL,4,5,-0.31578085553774954,Europe,1,21169
GLOBAL,4,5,-0.31942099072697927,Europe,1,12986
GLOBAL,4,5,-0.4054149074541226,Europe,1,51871
GLOBAL,4,5,-0.40691743762508836,Europe,1,35675
GLOBAL,4,5,-0.3791436401004135,Europe,1,8930
GLOBAL,4,5,-0.17690347242037172,Europe,1,202328
GLOBAL,4,5,-0.40645911172831495,Europe,1,41035
GLOBAL,4,5,-0.0673726836849287,Europe,1,15422
GLOBAL,4,5,-0.19259037743875307,Europe,1,43384
GLOBAL,4,5,-0.42800597289674414,Asia,0,50774
GLOBAL,4,5,-0.3230148175501392,Europe,1,49204
GLOBAL,4,5,-0.32622153738741155,Europe,1,59582
GLOBAL,4,5,-0.31578085553774954,Europe,1,20983
GLOBAL,4,5,-0.4094118774853683,Europe,1,12397
GLOBAL,4,5,-0.41364761329167393,Europe,1,13153
GLOBAL,4,5,-0.08012306615416522,Europe,1,51273
GLOBAL,4,5,-0.2904072947114811,Europe,1,200090
GLOBAL,4,5,-0.364533905880862,Europe,1,16027
GLOBAL,4,5,-0.304975303729655,Europe,1,202478
GLOBAL,4,5,-0.3048665384528662,Europe,1,197282
GLOBAL,4,5,-0.1670015518032314,Europe,1,205332
GLOBAL,4,5,-0.40691743762508836,Europe,1,34906
GLOBAL,4,5,-0.08717611428379408,Europe,1,56683
GLOBAL,4,5,-0.3789696162159611,Europe,1,201142
GLOBAL,4,5,-0.3917524680614024,Europe,1,21113
GLOBAL,4,5,-0.3039302538489542,Europe,1,29258
GLOBAL,4,5,-0.2931247020408596,Europe,1,202999
GLOBAL,4,5,-0.4218689620164571,Europe,1,203337
GLOBAL,4,5,-0.4089326764949116,Asia,0,39213
GLOBAL,4,5,-0.2771308451166654,Europe,1,202466
GLOBAL,4,5,-0.35619077819177153,North America,3,46851
GLOBAL,4,5,-0.30431018357545464,Europe,1,15361
GLOBAL,4,5,-0.287563892616028,Europe,1,25354
GLOBAL,4,5,-0.061474512395403906,Europe,1,8410
GLOBAL,4,5,-0.37715880073281094,Europe,1,31097
GLOBAL,4,5,-0.3789696162159611,Europe,1,208517
GLOBAL,4,5,-0.3879643525409055,Europe,1,49865
GLOBAL,4,5,-0.3789696162159611,Europe,1,44819
GLOBAL,4,5,-0.09580721223362011,Europe,1,60399
GLOBAL,4,5,-0.3255455804469774,Europe,1,197058
GLOBAL,4,5,-0.2931247020408596,Europe,1,51086
GLOBAL,4,5,-0.2771308451166654,Europe,1,35707
GLOBAL,4,5,-0.31964690597086903,Europe,1,50569
GLOBAL,4,5,-0.4254476098932223,Asia,0,202414
GLOBAL,4,5,-0.38977516802408246,Europe,1,200777
GLOBAL,4,5,-0.19545423261330344,North America,3,53973
GLOBAL,4,5,-0.4373596988944956,Europe,1,34448
GLOBAL,4,5,-0.4297519181677289,Asia,0,139061
GLOBAL,4,5,-0.3789696162159611,Europe,1,31352
GLOBAL,4,5,-0.27756194183673194,Europe,1,31450
GLOBAL,4,5,-0.3981271246868036,Asia,0,35560
GLOBAL,4,5,-0.27817317764947747,Europe,1,3278
GLOBAL,4,5,-0.3210725234499735,Europe,1,56342
GLOBAL,4,5,-0.44685613603283536,Europe,1,50776
GLOBAL,4,5,-0.4218689620164571,Europe,1,51360
GLOBAL,4,5,-0.3210725234499735,Europe,1,61285
GLOBAL,4,5,-0.3039302538489542,Europe,1,49966
GLOBAL,4,5,-0.4373596988944956,Europe,1,51197
GLOBAL,4,5,-0.3939211406073298,Europe,1,31738
GLOBAL,4,5,-0.3122092657420446,Europe,1,8258
GLOBAL,4,5,-0.33656326032799855,Europe,1,49227
GLOBAL,4,5,-0.37750222237199227,Europe,1,34311
GLOBAL,4,5,-0.33656326032799855,Europe,1,29683
GLOBAL,4,5,-0.3907544709230767,Europe,1,207906
GLOBAL,4,5,-0.46762547030351936,Asia,0,50635
GLOBAL,4,5,-0.2967185288640062,Europe,1,201123
GLOBAL,4,5,-0.38284317852109667,Europe,1,200940
GLOBAL,4,5,-0.3760814376246512,Europe,1,15383
GLOBAL,4,5,-0.14066566296654195,Africa,2,11744
GLOBAL,4,5,-0.442540769919282,Africa,2,327748
GLOBAL,4,5,-0.08759783548373146,Africa,2,327939
GLOBAL,4,5,-0.3958007911905822,,4,36975
GLOBAL,4,5,-0.03269086295856558,Africa,2,15022
GLOBAL,4,5,-0.3445834922005327,Africa,2,37480
GLOBAL,4,5,-0.04657470258002398,Africa,2,37479
GLOBAL,4,5,-0.3137965099436711,Africa,2,37421
GLOBAL,4,5,-0.4338066121541502,Africa,2,37586
GLOBAL,4,5,-0.4250172657158588,North America,3,36565
GLOBAL,4,5,-0.4250172657158588,North America,3,62520
GLOBAL,4,5,-0.40787499611482614,North America,3,20402
GLOBAL,4,5,-0.40787499611482614,North America,3,30543
GLOBAL,4,5,-0.2830376012376034,North America,3,3364
GLOBAL,4,5,-0.30707855754834246,North America,3,16693
GLOBAL,4,5,-0.39706944430673147,North America,3,395474
GLOBAL,4,5,-0.3132031472683541,North America,3,609
GLOBAL,4,5,-0.40787499611482614,North America,3,36145
GLOBAL,4,5,-0.19545423261330344,North America,3,36589
GLOBAL,4,5,-0.29627300574023446,North America,3,30664
GLOBAL,4,5,-0.4250172657158588,North America,3,29821
GLOBAL,4,5,-0.4372556433317439,North America,3,11893
GLOBAL,4,5,-0.0875484555293224,North America,3,30076
GLOBAL,4,5,-0.3420483188581408,North America,3,1645
GLOBAL,4,5,-0.3838340398041004,North America,3,397458
GLOBAL,4,5,-0.4250172657158588,North America,3,40140
GLOBAL,4,5,-0.39706944430673147,North America,3,53598
GLOBAL,4,5,-0.30707855754834246,North America,3,46330
GLOBAL,4,5,-0.29627300574023446,North America,3,394933
GLOBAL,4,5,-0.3107732945738176,North America,3,3458
GLOBAL,4,5,-0.4704396273175875,North America,3,394092
GLOBAL,4,5,-0.39706944430673147,North America,3,33316
GLOBAL,4,5,-0.29627300574023446,North America,3,40346
GLOBAL,4,5,-0.37715880073281094,Europe,1,3104
GLOBAL,4,5,-0.41124505779518195,North America,3,14190
GLOBAL,4,5,-0.30707855754834246,North America,3,26886
GLOBAL,4,5,-0.30707855754834246,North America,3,18670
GLOBAL,4,5,-0.4242306723175166,North America,3,395838
GLOBAL,4,5,-0.39706944430673147,North America,3,22487
GLOBAL,4,5,-0.40787499611482614,North America,3,14932
GLOBAL,4,5,-0.32400869907644864,North America,3,393585
GLOBAL,4,5,-0.40787499611482614,North America,3,23095
GLOBAL,4,5,-0.29627300574023446,North America,3,62983
GLOBAL,4,5,-0.30707855754834246,North America,3,14632
GLOBAL,4,5,-0.39706944430673147,North America,3,40198
GLOBAL,4,5,-0.4250172657158588,North America,3,12259
GLOBAL,4,5,-0.18464868080519542,North America,3,46556
GLOBAL,4,5,-0.29627300574023446,North America,3,54366
GLOBAL,4,5,-0.39706944430673147,North America,3,18673
GLOBAL,4,5,-0.3132031472683541,North America,3,13410
GLOBAL,4,5,-0.0753507475739853,South America,6,271479
GLOBAL,4,5,-0.42869125699245975,South America,6,52315
GLOBAL,4,5,-0.3107525488249434,South America,6,15208
GLOBAL,4,5,-0.2610261296940126,South America,6,61877
GLOBAL,4,5,-0.12487580733001123,South America,6,271343
GLOBAL,4,5,-0.493886663253832,South America,6,270012
GLOBAL,4,5,-0.07774488731456372,South America,6,270468
GLOBAL,4,5,-0.09467502884268329,South America,6,271262
GLOBAL,4,5,-0.1490195142851455,South America,6,271247
GLOBAL,4,5,-0.28467794474703845,South America,6,52359
GLOBAL,4,5,-0.13377577686135692,South America,6,11921
GLOBAL,4,5,-0.10709311221983725,South America,6,12140
GLOBAL,4,5,-0.3187826645631808,South America,6,8141
GLOBAL,4,5,-0.13718842078850363,South America,6,270826
GLOBAL,4,5,-0.4138862525519647,South America,6,270801
GLOBAL,4,5,-0.33001995551358726,South America,6,10897
GLOBAL,4,5,-0.4138862525519647,South America,6,18547
GLOBAL,4,5,-0.27204380957503377,South America,6,12136
GLOBAL,4,5,-0.3275901028190374,South America,6,28623
GLOBAL,4,5,-0.5023363511925543,North America,3,265627
GLOBAL,4,5,-0.14469670642291715,South America,6,61842
GLOBAL,4,5,-0.37445977910766953,South America,6,61605
GLOBAL,4,5,-0.4138862525519647,South America,6,267502
GLOBAL,4,5,-0.14877157586894407,South America,6,267554
GLOBAL,4,5,-0.09467502884268329,South America,6,270303
GLOBAL,4,5,-0.09467502884268329,South America,6,271266
GLOBAL,4,5,-0.2718888030352084,Oceania,5,9745
GLOBAL,4,5,-0.38077014608028986,Asia,0,55680
GLOBAL,4,5,-0.10003915473797262,Asia,0,23829
GLOBAL,4,5,-0.40783031519911284,Asia,0,58784
GLOBAL,4,5,-0.32463564350964796,Asia,0,55318
GLOBAL,4,5,-0.4248858117888001,Asia,0,24202
GLOBAL,4,5,-0.3136280201370827,Asia,0,10127
GLOBAL,4,5,-0.32463564350964796,Asia,0,38251
GLOBAL,4,5,-0.3970247633910183,Asia,0,18086
GLOBAL,4,5,-0.40783031519911284,Asia,0,18091
GLOBAL,4,5,-0.6415278860342701,Asia,0,56108
GLOBAL,4,5,-0.4402786639250937,Oceania,5,55467
GLOBAL,4,5,-0.43156672830458565,Asia,0,23730
GLOBAL,4,5,-0.3477004312661948,Asia,0,38475
GLOBAL,4,5,-0.2938711012083936,Asia,0,7611
GLOBAL,4,5,-0.43841811277518966,Asia,0,38755
GLOBAL,4,5,-0.26409988523519023,Oceania,5,23731
GLOBAL,4,5,-0.29668782210053407,Asia,0,38730
GLOBAL,4,5,-0.3473626243703469,Asia,0,10162
GLOBAL,4,5,-0.43735351112872245,Asia,0,18325
GLOBAL,4,5,-0.29627300574023446,North America,3,6111
GLOBAL,4,5,-0.39706944430673147,North America,3,23458
GLOBAL,4,5,-0.29627300574023446,North America,3,11166
GLOBAL,4,5,-0.29627300574023446,North America,3,32257
GLOBAL,4,5,-0.4250172657158588,North America,3,393274
GLOBAL,4,5,-0.40787499611482614,North America,3,20109
GLOBAL,4,5,-0.4474756715576655,North America,3,7735
GLOBAL,4,5,-0.4583169363197316,North America,3,46760
GLOBAL,4,5,-0.30707855754834246,North America,3,46984
GLOBAL,4,5,-0.32422082714937517,North America,3,13346
GLOBAL,4,5,-0.32422082714937517,North America,3,40288
GLOBAL,4,5,-0.32422082714937517,North America,3,397323
GLOBAL,4,5,-0.39706944430673147,North America,3,19621
GLOBAL,4,5,-0.32422082714937517,North America,3,30607
GLOBAL,4,5,-0.38002169608152253,Europe,1,6595
GLOBAL,4,5,-0.30468441780776406,North America,3,55203
GLOBAL,4,5,-0.32422082714937517,North America,3,19857
GLOBAL,4,5,-0.2830376012376034,North America,3,11015
GLOBAL,4,5,-0.4250172657158588,North America,3,21712
GLOBAL,4,5,-0.29627300574023446,North America,3,40585
GLOBAL,4,5,-0.3132031472683541,North America,3,23494
GLOBAL,4,5,-0.38261662810435426,North America,3,397005
GLOBAL,4,5,-0.29627300574023446,North America,3,2162
GLOBAL,4,5,-0.4250172657158588,North America,3,19385
GLOBAL,4,5,-0.15419378601505063,Europe,1,42439
GLOBAL,4,5,-0.3132031472683541,North America,3,40061
GLOBAL,4,5,-0.4250172657158588,North America,3,54196
GLOBAL,4,5,-0.30707855754834246,North America,3,54645
GLOBAL,4,5,-0.33349315141969427,North America,3,10653
GLOBAL,4,5,-0.40787499611482614,North America,3,36475
GLOBAL,4,5,-0.30707855754834246,North America,3,25740
GLOBAL,4,5,-0.29627300574023446,North America,3,23000
GLOBAL,4,5,-0.30707855754834246,North America,3,32172
GLOBAL,4,5,-0.39706944430673147,North America,3,26467
GLOBAL,4,5,-0.32422082714937517,North America,3,40408
GLOBAL,4,5,-0.39706944430673147,North America,3,32005
GLOBAL,4,5,-0.29627300574023446,North America,3,19240
GLOBAL,4,5,-0.29627300574023446,North America,3,29963
GLOBAL,4,5,-0.40787499611482614,North America,3,16947
GLOBAL,4,5,-0.29627300574023446,North America,3,11637
GLOBAL,4,5,-0.39706944430673147,North America,3,26239
GLOBAL,4,5,-0.40787499611482614,North America,3,46406
GLOBAL,4,5,-0.4283873273962012,North America,3,27579
GLOBAL,4,5,-0.40787499611482614,North America,3,12069
GLOBAL,4,5,-0.39706944430673147,North America,3,396111
GLOBAL,4,5,-0.43735351112872245,Asia,0,55631
GLOBAL,4,5,-0.3365570725622523,Asia,0,17611
GLOBAL,4,5,-0.3789696162159611,Europe,1,42008
GLOBAL,4,5,-0.3939211406073298,Europe,1,13192
GLOBAL,4,5,-0.30468441780776406,North America,3,26363
GLOBAL,4,5,-0.39706944430673147,North America,3,30346
GLOBAL,4,5,-0.39706944430673147,North America,3,32336
GLOBAL,4,5,-0.39706944430673147,North America,3,398300
GLOBAL,4,5,-0.3791436401004135,Europe,1,12804
GLOBAL,4,5,-0.38857486219160103,Europe,1,29036
GLOBAL,4,5,-0.22476127303502516,Europe,1,29086
GLOBAL,4,5,-0.37792728368314904,Europe,1,16238
GLOBAL,4,5,-0.4047266924154378,Europe,1,30856
GLOBAL,4,5,-0.3210725234499735,Europe,1,201757
GLOBAL,4,5,-0.345288792531728,Asia,0,131920
GLOBAL,4,5,-0.2862658654446557,South America,6,19411
GLOBAL,4,6,-0.3365570725622523,Asia,0,23599
GLOBAL,4,6,-0.5028579147038277,Asia,0,137241
GLOBAL,4,6,-0.3290427976730487,Asia,0,10196
GLOBAL,4,6,-0.3365570725622523,Asia,0,18314
GLOBAL,4,6,-0.43735351112872245,Asia,0,38390
GLOBAL,4,6,-0.4166038317368878,Asia,0,38394
GLOBAL,4,6,-0.43735351112872245,Asia,0,9773
GLOBAL,4,6,-0.39605798243108675,Asia,0,141158
GLOBAL,4,6,-0.42281481726261366,Europe,1,42090
GLOBAL,4,6,-0.2931247020408596,Europe,1,49181
GLOBAL,4,6,-0.07887707070552734,Europe,1,201893
GLOBAL,4,6,-0.03690618509185822,Europe,1,208196
GLOBAL,4,6,-0.05618428301225682,Europe,1,39421
GLOBAL,4,6,-0.40587510509227626,Europe,1,209113
GLOBAL,4,6,-0.36573421171333,Europe,1,34240
GLOBAL,4,6,-0.27260093789290135,Europe,1,48441
GLOBAL,4,6,-0.4345871736299888,Europe,1,60829
GLOBAL,4,6,-0.05610136974977265,Europe,1,197524
GLOBAL,4,6,-0.4368535881538905,Asia,0,42591
GLOBAL,4,6,-0.31005484356895235,Europe,1,41794
GLOBAL,4,6,-0.04477258681128449,Europe,1,41491
GLOBAL,4,6,-0.28407362597990893,Europe,1,31688
GLOBAL,4,6,-0.13247756809950711,Europe,1,200602
GLOBAL,4,6,-0.44172618946592224,Europe,1,42038
GLOBAL,4,6,-0.05605144692815147,Europe,1,199976
GLOBAL,4,6,-0.3651229759005845,Europe,1,34391
GLOBAL,4,6,-0.42414982933225925,Europe,1,211678
GLOBAL,4,6,-0.42772470632268095,North America,3,140079
GLOBAL,4,6,-0.364533905880862,Europe,1,207743
GLOBAL,4,6,-0.36590823559778246,Europe,1,197476
GLOBAL,4,6,-0.45116470074482856,Asia,0,200568
GLOBAL,4,6,-0.17065911234375447,Europe,1,59508
GLOBAL,4,6,-0.2931247020408596,Europe,1,210135
GLOBAL,4,6,-0.37776931038349304,Europe,1,208761
GLOBAL,4,6,-0.041593785007134246,Europe,1,206483
GLOBAL,4,6,-0.4216692551038194,Asia,0,209068
GLOBAL,4,6,-0.4047266924154378,Europe,1,42897
GLOBAL,4,6,-0.40587510509227626,Europe,1,43082
GLOBAL,4,6,-0.046142528669988546,Europe,1,29081
GLOBAL,4,6,-0.2872283282648348,Europe,1,199205
